payment_id,order_id,payment_method,payment_amount,payment_status
PAY003388,O003388,Card,564.22,Paid
PAY003389,O003389,Apple Pay,113.37,Paid
PAY003390,O003390,Card,1382.3,Paid
PAY003391,O003391,Card,27.56,Paid
PAY003392,O003392,Google Pay,436.96,Paid
PAY003393,O003393,Card,167.63,Paid
PAY003394,O003394,PayPal,1406.16,Paid
PAY003395,O003395,Google Pay,1198.29,Paid
PAY003396,O003396,PayPal,320.85,Paid
PAY003397,O003397,Card,1670.98,Paid
PAY003398,O003398,PayPal,860.17,Paid
PAY003399,O003399,Card,111.22,Paid
PAY003400,O003400,Card,368.6,Paid
PAY003401,O003401,Card,959.12,Paid
PAY003402,O003402,Card,519.15,Paid
PAY003403,O003403,Apple Pay,806.79,Paid
PAY003404,O003404,Card,267.62,Paid
PAY003405,O003405,PayPal,440.81,Paid
PAY003406,O003406,PayPal,20.86,Paid
PAY003407,O003407,PayPal,365.19,Paid
PAY003408,O003408,Google Pay,1171.1,Paid
PAY003409,O003409,Card,808.16,Paid
PAY003410,O003410,Card,1389.2,Paid
PAY003411,O003411,PayPal,340.86,Paid
PAY003412,O003412,PayPal,167.5,Paid
PAY003413,O003413,Card,786.57,Paid
PAY003414,O003414,Apple Pay,607.01,Failed
PAY003415,O003415,Google Pay,542.76,Paid
PAY003416,O003416,Card,671.83,Paid
PAY003417,O003417,Card,420.42,Paid
PAY003418,O003418,Apple Pay,963.63,Paid
PAY003419,O003419,Card,764.23,Failed
PAY003420,O003420,Card,174.98,Paid
PAY003421,O003421,PayPal,97.17,Paid
PAY003422,O003422,Apple Pay,1020.59,Paid
PAY003423,O003423,Apple Pay,199.72,Paid
PAY003424,O003424,Apple Pay,395.39,Paid
PAY003425,O003425,Card,1438.63,Paid
PAY003426,O003426,Card,500.31,Paid
PAY003427,O003427,Card,548.61,Failed
PAY003428,O003428,PayPal,485.0,Paid
PAY003429,O003429,PayPal,226.44,Paid
PAY003430,O003430,Card,393.42,Paid
PAY003431,O003431,Google Pay,552.4,Paid
PAY003432,O003432,Google Pay,730.7,Paid
PAY003433,O003433,Card,740.38,Paid
PAY003434,O003434,Card,336.18,Paid
PAY003435,O003435,PayPal,437.87,Paid
PAY003436,O003436,Google Pay,232.92,Paid
PAY003437,O003437,Apple Pay,933.77,Paid
PAY003438,O003438,Apple Pay,538.03,Paid
PAY003439,O003439,Apple Pay,377.98,Paid
PAY003440,O003440,Card,884.72,Paid
PAY003441,O003441,Card,94.19,Paid
PAY003442,O003442,Card,1898.46,Paid
PAY003443,O003443,PayPal,307.8,Paid
PAY003444,O003444,Apple Pay,50.82,Paid
PAY003445,O003445,Google Pay,843.97,Paid
PAY003446,O003446,Card,408.86,Paid
PAY003447,O003447,Card,690.25,Paid
PAY003448,O003448,Card,107.92,Paid
PAY003449,O003449,Apple Pay,1499.48,Paid
PAY003450,O003450,Apple Pay,1169.54,Paid
PAY003451,O003451,Card,786.84,Paid
PAY003452,O003452,Google Pay,103.04,Paid
PAY003453,O003453,PayPal,191.92,Paid
PAY003454,O003454,Card,709.89,Paid
PAY003455,O003455,Apple Pay,2212.57,Failed
PAY003456,O003456,Card,1143.15,Failed
PAY003457,O003457,Card,565.2,Paid
PAY003458,O003458,Card,555.92,Paid
PAY003459,O003459,PayPal,341.8,Paid
PAY003460,O003460,Google Pay,761.54,Paid
PAY003461,O003461,Card,507.98,Failed
PAY003462,O003462,Google Pay,246.9,Paid
PAY003463,O003463,Google Pay,646.53,Paid
PAY003464,O003464,Card,1414.65,Paid
PAY003465,O003465,PayPal,2034.41,Failed
PAY003466,O003466,PayPal,363.52,Paid
PAY003467,O003467,Apple Pay,980.04,Paid
PAY003468,O003468,Card,311.32,Refunded
PAY003469,O003469,Card,2509.38,Paid
PAY003470,O003470,Google Pay,113.3,Paid
PAY003471,O003471,Card,145.83,Paid
PAY003472,O003472,Card,78.14,Paid
PAY003473,O003473,PayPal,614.29,Paid
PAY003474,O003474,Card,673.21,Paid
PAY003475,O003475,Card,1805.43,Paid
PAY003476,O003476,Google Pay,53.56,Paid
PAY003477,O003477,Card,173.91,Paid
PAY003478,O003478,Card,1098.63,Paid
PAY003479,O003479,Card,234.6,Paid
PAY003480,O003480,Google Pay,400.44,Paid
PAY003481,O003481,Card,1507.94,Paid
PAY003482,O003482,Card,599.52,Paid
PAY003483,O003483,PayPal,109.6,Paid
PAY003484,O003484,Card,569.83,Failed
PAY003485,O003485,PayPal,1117.29,Paid
PAY003486,O003486,Card,431.6,Paid
PAY003487,O003487,PayPal,232.88,Paid
PAY003488,O003488,Card,519.12,Paid
PAY003489,O003489,Card,930.29,Paid
PAY003490,O003490,Google Pay,218.53,Paid
PAY003491,O003491,PayPal,649.62,Paid
PAY003492,O003492,Card,602.14,Paid
PAY003493,O003493,Card,1433.74,Paid
PAY003494,O003494,PayPal,1735.41,Paid
PAY003495,O003495,Card,309.38,Paid
PAY003496,O003496,Card,438.92,Paid
PAY003497,O003497,Apple Pay,270.66,Paid
PAY003498,O003498,Google Pay,93.84,Failed
PAY003499,O003499,Google Pay,1067.22,Paid
PAY003500,O003500,Apple Pay,436.34,Paid
PAY003501,O003501,Card,1446.74,Paid
PAY003502,O003502,PayPal,667.45,Paid
PAY003503,O003503,Apple Pay,1617.64,Paid
PAY003504,O003504,Google Pay,278.76,Paid
PAY003505,O003505,Google Pay,687.73,Paid
PAY003506,O003506,Google Pay,561.29,Paid
PAY003507,O003507,Card,1263.56,Paid
PAY003508,O003508,Apple Pay,1404.64,Paid
PAY003509,O003509,Card,189.64,Paid
PAY003510,O003510,Card,600.11,Paid
PAY003511,O003511,Apple Pay,484.92,Paid
PAY003512,O003512,Card,1145.55,Paid
PAY003513,O003513,Card,875.44,Paid
PAY003514,O003514,Card,406.35,Paid
PAY003515,O003515,Apple Pay,460.26,Paid
PAY003516,O003516,Card,208.45,Failed
PAY003517,O003517,Google Pay,479.77,Paid
PAY003518,O003518,Google Pay,23.18,Paid
PAY003519,O003519,PayPal,726.41,Paid
PAY003520,O003520,Card,1482.36,Paid
PAY003521,O003521,Apple Pay,595.21,Paid
PAY003522,O003522,PayPal,503.07,Paid
PAY003523,O003523,Card,3327.0,Paid
PAY003524,O003524,Apple Pay,1016.78,Paid
PAY003525,O003525,Card,680.97,Paid
PAY003526,O003526,Apple Pay,904.2,Paid
PAY003527,O003527,PayPal,466.38,Paid
PAY003528,O003528,Card,296.9,Paid
PAY003529,O003529,Card,334.44,Paid
PAY003530,O003530,Card,779.95,Paid
PAY003531,O003531,Card,159.72,Paid
PAY003532,O003532,Card,574.86,Paid
PAY003533,O003533,Card,679.15,Paid
PAY003534,O003534,Google Pay,1406.26,Paid
PAY003535,O003535,Card,551.9,Paid
PAY003536,O003536,Google Pay,1918.96,Paid
PAY003537,O003537,Card,340.42,Paid
PAY003538,O003538,Card,907.3,Paid
PAY003539,O003539,Card,1605.47,Failed
PAY003540,O003540,Card,2527.08,Paid
PAY003541,O003541,PayPal,862.74,Paid
PAY003542,O003542,Card,59.62,Paid
PAY003543,O003543,PayPal,112.17,Paid
PAY003544,O003544,Card,181.62,Paid
PAY003545,O003545,Google Pay,108.55,Paid
PAY003546,O003546,Card,413.57,Paid
PAY003547,O003547,Google Pay,1331.78,Paid
PAY003548,O003548,Apple Pay,548.66,Paid
PAY003549,O003549,Google Pay,467.11,Paid
PAY003550,O003550,PayPal,65.98,Paid
PAY003551,O003551,Card,462.12,Paid
PAY003552,O003552,Card,164.43,Paid
PAY003553,O003553,Card,18.64,Paid
PAY003554,O003554,PayPal,2978.0,Paid
PAY003555,O003555,PayPal,1123.52,Paid
PAY003556,O003556,Apple Pay,1215.84,Paid
PAY003557,O003557,Card,118.86,Failed
PAY003558,O003558,Card,642.52,Paid
PAY003559,O003559,PayPal,3141.69,Paid
PAY003560,O003560,PayPal,337.96,Paid
PAY003561,O003561,Card,1029.13,Paid
PAY003562,O003562,Apple Pay,576.21,Paid
PAY003563,O003563,Card,164.43,Paid
PAY003564,O003564,Google Pay,241.32,Paid
PAY003565,O003565,Card,954.94,Paid
PAY003566,O003566,Card,947.94,Paid
PAY003567,O003567,Card,125.77,Paid
PAY003568,O003568,PayPal,1648.58,Paid
PAY003569,O003569,Apple Pay,976.15,Paid
PAY003570,O003570,PayPal,136.76,Paid
PAY003571,O003571,Google Pay,140.75,Paid
PAY003572,O003572,Apple Pay,1357.26,Paid
PAY003573,O003573,Card,789.11,Paid
PAY003574,O003574,Card,532.26,Paid
PAY003575,O003575,Card,266.16,Paid
PAY003576,O003576,PayPal,1387.18,Paid
PAY003577,O003577,Card,224.92,Paid
PAY003578,O003578,PayPal,3180.62,Paid
PAY003579,O003579,Google Pay,687.11,Paid
PAY003580,O003580,Google Pay,903.82,Paid
PAY003581,O003581,Card,1420.25,Paid
PAY003582,O003582,Google Pay,814.2,Paid
PAY003583,O003583,Card,2967.96,Paid
PAY003584,O003584,PayPal,231.63,Paid
PAY003585,O003585,Card,911.47,Paid
PAY003586,O003586,Card,1254.45,Paid
PAY003587,O003587,Card,782.16,Paid
PAY003588,O003588,Card,328.19,Paid
PAY003589,O003589,Apple Pay,976.85,Paid
PAY003590,O003590,Card,1907.73,Paid
PAY003591,O003591,PayPal,415.04,Paid
PAY003592,O003592,Card,207.02,Paid
PAY003593,O003593,Card,66.79,Paid
PAY003594,O003594,Card,228.8,Paid
PAY003595,O003595,Card,767.22,Paid
PAY003596,O003596,Apple Pay,3880.11,Paid
PAY003597,O003597,Card,485.92,Failed
PAY003598,O003598,Card,419.07,Paid
PAY003599,O003599,PayPal,780.94,Paid
PAY003600,O003600,Card,589.8,Failed
PAY003601,O003601,Apple Pay,509.12,Paid
PAY003602,O003602,Card,762.21,Paid
PAY003603,O003603,Apple Pay,232.19,Paid
PAY003604,O003604,Card,263.6,Paid
PAY003605,O003605,Google Pay,526.27,Paid
PAY003606,O003606,PayPal,471.38,Failed
PAY003607,O003607,Google Pay,399.32,Paid
PAY003608,O003608,Apple Pay,836.24,Paid
PAY003609,O003609,Apple Pay,0.0,Paid
PAY003610,O003610,Card,355.05,Paid
PAY003611,O003611,PayPal,22.69,Paid
PAY003612,O003612,PayPal,139.38,Paid
PAY003613,O003613,PayPal,431.47,Paid
PAY003614,O003614,Card,226.35,Paid
PAY003615,O003615,Apple Pay,1418.71,Paid
PAY003616,O003616,Card,627.94,Paid
PAY003617,O003617,Card,770.53,Paid
PAY003618,O003618,PayPal,1009.26,Paid
PAY003619,O003619,PayPal,672.45,Paid
PAY003620,O003620,Card,1531.5,Paid
PAY003621,O003621,PayPal,1013.52,Paid
PAY003622,O003622,Google Pay,372.46,Paid
PAY003623,O003623,Card,980.64,Paid
PAY003624,O003624,Card,1266.32,Paid
PAY003625,O003625,PayPal,1068.08,Paid
PAY003626,O003626,Card,140.98,Paid
PAY003627,O003627,Card,195.67,Paid
PAY003628,O003628,Card,465.51,Paid
PAY003629,O003629,Google Pay,307.47,Paid
PAY003630,O003630,Card,536.29,Failed
PAY003631,O003631,Card,663.76,Paid
PAY003632,O003632,Card,316.46,Paid
PAY003633,O003633,Card,928.69,Paid
PAY003634,O003634,PayPal,225.3,Paid
PAY003635,O003635,PayPal,1391.45,Paid
PAY003636,O003636,Google Pay,76.78,Paid
PAY003637,O003637,Card,732.74,Paid
PAY003638,O003638,PayPal,252.8,Paid
PAY003639,O003639,Apple Pay,430.96,Paid
PAY003640,O003640,Apple Pay,750.87,Paid
PAY003641,O003641,PayPal,501.63,Paid
PAY003642,O003642,PayPal,577.26,Paid
PAY003643,O003643,Card,229.16,Paid
PAY003644,O003644,Card,349.59,Paid
PAY003645,O003645,Card,0.0,Paid
PAY003646,O003646,Apple Pay,1074.0,Paid
PAY003647,O003647,Google Pay,114.4,Paid
PAY003648,O003648,Card,236.58,Paid
PAY003649,O003649,Card,216.22,Paid
PAY003650,O003650,Card,209.9,Paid
PAY003651,O003651,Google Pay,474.97,Failed
PAY003652,O003652,Card,282.23,Paid
PAY003653,O003653,Google Pay,2070.48,Paid
PAY003654,O003654,PayPal,1898.41,Paid
PAY003655,O003655,Card,517.13,Paid
PAY003656,O003656,Card,245.98,Paid
PAY003657,O003657,Google Pay,93.66,Paid
PAY003658,O003658,Google Pay,1885.86,Paid
PAY003659,O003659,Card,501.92,Paid
PAY003660,O003660,PayPal,307.65,Paid
PAY003661,O003661,Card,66.15,Paid
PAY003662,O003662,Card,1168.49,Paid
PAY003663,O003663,PayPal,692.82,Paid
PAY003664,O003664,Card,294.24,Paid
PAY003665,O003665,PayPal,872.14,Paid
PAY003666,O003666,PayPal,491.49,Paid
PAY003667,O003667,PayPal,1804.39,Paid
PAY003668,O003668,Card,417.15,Paid
PAY003669,O003669,Apple Pay,36.95,Paid
PAY003670,O003670,Card,229.42,Paid
PAY003671,O003671,Card,1977.84,Paid
PAY003672,O003672,Apple Pay,674.3,Paid
PAY003673,O003673,Card,2327.27,Paid
PAY003674,O003674,Card,51.19,Paid
PAY003675,O003675,Google Pay,237.93,Paid
PAY003676,O003676,PayPal,571.19,Paid
PAY003677,O003677,Card,1602.61,Refunded
PAY003678,O003678,Card,526.14,Paid
PAY003679,O003679,Card,1914.69,Paid
PAY003680,O003680,Card,311.35,Failed
PAY003681,O003681,Card,95.22,Paid
PAY003682,O003682,Card,410.92,Paid
PAY003683,O003683,Apple Pay,1010.32,Paid
PAY003684,O003684,Apple Pay,498.17,Paid
PAY003685,O003685,Card,211.08,Paid
PAY003686,O003686,Google Pay,49.8,Paid
PAY003687,O003687,Google Pay,1243.7,Paid
PAY003688,O003688,PayPal,154.16,Paid
PAY003689,O003689,Apple Pay,210.76,Paid
PAY003690,O003690,PayPal,871.76,Failed
PAY003691,O003691,Card,546.61,Paid
PAY003692,O003692,Apple Pay,61.79,Paid
PAY003693,O003693,Card,128.63,Paid
PAY003694,O003694,Card,220.07,Paid
PAY003695,O003695,Card,367.51,Paid
PAY003696,O003696,Google Pay,1405.24,Paid
PAY003697,O003697,Card,271.61,Paid
PAY003698,O003698,Google Pay,608.21,Paid
PAY003699,O003699,PayPal,15.86,Paid
PAY003700,O003700,Card,517.57,Paid
PAY003701,O003701,Card,479.05,Paid
PAY003702,O003702,PayPal,47.04,Paid
PAY003703,O003703,Apple Pay,1115.38,Paid
PAY003704,O003704,Card,328.69,Paid
PAY003705,O003705,Card,561.19,Paid
PAY003706,O003706,PayPal,891.88,Paid
PAY003707,O003707,Card,238.64,Paid
PAY003708,O003708,Card,265.91,Paid
PAY003709,O003709,Google Pay,659.01,Paid
PAY003710,O003710,Card,506.5,Paid
PAY003711,O003711,Card,229.16,Paid
PAY003712,O003712,Card,12.15,Paid
PAY003713,O003713,PayPal,277.19,Paid
PAY003714,O003714,PayPal,796.17,Paid
PAY003715,O003715,Card,747.09,Paid
PAY003716,O003716,PayPal,91.65,Paid
PAY003717,O003717,Card,1716.72,Paid
PAY003718,O003718,Apple Pay,624.76,Paid
PAY003719,O003719,Apple Pay,86.56,Paid
PAY003720,O003720,Card,798.33,Paid
PAY003721,O003721,PayPal,57.44,Paid
PAY003722,O003722,Apple Pay,800.84,Paid
PAY003723,O003723,Card,219.16,Paid
PAY003724,O003724,Card,696.55,Paid
PAY003725,O003725,Google Pay,835.35,Paid
PAY003726,O003726,Card,125.77,Paid
PAY003727,O003727,Card,455.68,Failed
PAY003728,O003728,Apple Pay,684.72,Paid
PAY003729,O003729,Card,320.48,Paid
PAY003730,O003730,PayPal,947.32,Paid
PAY003731,O003731,PayPal,276.15,Failed
PAY003732,O003732,PayPal,69.53,Paid
PAY003733,O003733,Card,138.8,Paid
PAY003734,O003734,Apple Pay,295.04,Paid
PAY003735,O003735,PayPal,18.87,Paid
PAY003736,O003736,PayPal,3766.31,Paid
PAY003737,O003737,Apple Pay,833.09,Paid
PAY003738,O003738,Card,597.21,Paid
PAY003739,O003739,Google Pay,1094.65,Failed
PAY003740,O003740,PayPal,981.52,Paid
PAY003741,O003741,Card,145.13,Paid
PAY003742,O003742,Card,1740.73,Paid
PAY003743,O003743,Card,218.67,Paid
PAY003744,O003744,Card,420.79,Paid
PAY003745,O003745,Card,91.0,Paid
PAY003746,O003746,Apple Pay,239.43,Paid
PAY003747,O003747,Card,221.32,Paid
PAY003748,O003748,Google Pay,430.42,Paid
PAY003749,O003749,Apple Pay,1152.1,Paid
PAY003750,O003750,Google Pay,140.7,Paid
PAY003751,O003751,PayPal,2321.54,Paid
PAY003752,O003752,PayPal,467.04,Paid
PAY003753,O003753,Card,69.15,Paid
PAY003754,O003754,PayPal,1081.16,Paid
PAY003755,O003755,Apple Pay,610.52,Paid
PAY003756,O003756,Card,229.42,Paid
PAY003757,O003757,Apple Pay,657.42,Paid
PAY003758,O003758,PayPal,2354.18,Failed
PAY003759,O003759,Card,901.6,Paid
PAY003760,O003760,Card,387.16,Paid
PAY003761,O003761,PayPal,259.93,Paid
PAY003762,O003762,Apple Pay,344.86,Paid
PAY003763,O003763,Card,969.19,Paid
PAY003764,O003764,Apple Pay,1027.86,Paid
PAY003765,O003765,Apple Pay,1394.93,Paid
PAY003766,O003766,Card,209.16,Paid
PAY003767,O003767,PayPal,292.72,Paid
PAY003768,O003768,Card,1612.31,Paid
PAY003769,O003769,Google Pay,621.63,Paid
PAY003770,O003770,Google Pay,190.32,Paid
PAY003771,O003771,Card,3314.82,Paid
PAY003772,O003772,Card,655.16,Paid
PAY003773,O003773,PayPal,1577.52,Paid
PAY003774,O003774,Card,290.33,Paid
PAY003775,O003775,Card,646.62,Refunded
PAY003776,O003776,Card,895.23,Paid
PAY003777,O003777,Google Pay,125.37,Paid
PAY003778,O003778,PayPal,38.41,Paid
PAY003779,O003779,PayPal,1026.78,Paid
PAY003780,O003780,Google Pay,519.33,Paid
PAY003781,O003781,Google Pay,63.87,Paid
PAY003782,O003782,Apple Pay,698.68,Paid
PAY003783,O003783,Card,170.91,Paid
PAY003784,O003784,Google Pay,603.2,Paid
PAY003785,O003785,Card,403.84,Paid
PAY003786,O003786,Card,137.3,Paid
PAY003787,O003787,Card,204.89,Paid
PAY003788,O003788,Card,980.18,Paid
PAY003789,O003789,Apple Pay,465.82,Paid
PAY003790,O003790,PayPal,1206.91,Paid
PAY003791,O003791,Apple Pay,1031.78,Paid
PAY003792,O003792,Card,87.88,Paid
PAY003793,O003793,Apple Pay,774.42,Paid
PAY003794,O003794,PayPal,1251.63,Paid
PAY003795,O003795,Card,322.46,Paid
PAY003796,O003796,Card,165.57,Refunded
PAY003797,O003797,PayPal,576.63,Paid
PAY003798,O003798,Card,222.78,Paid
PAY003799,O003799,Card,2205.5,Paid
PAY003800,O003800,Card,747.19,Paid
PAY003801,O003801,Apple Pay,188.98,Paid
PAY003802,O003802,Card,540.13,Paid
PAY003803,O003803,Card,618.93,Paid
PAY003804,O003804,PayPal,151.5,Paid
PAY003805,O003805,PayPal,1024.24,Paid
PAY003806,O003806,Apple Pay,485.0,Paid
PAY003807,O003807,Apple Pay,1014.75,Paid
PAY003808,O003808,Google Pay,1095.75,Paid
PAY003809,O003809,PayPal,2399.49,Paid
PAY003810,O003810,Card,129.96,Paid
PAY003811,O003811,PayPal,1370.76,Paid
PAY003812,O003812,Card,275.33,Paid
PAY003813,O003813,Card,248.64,Paid
PAY003814,O003814,PayPal,546.19,Paid
PAY003815,O003815,PayPal,172.91,Paid
PAY003816,O003816,Google Pay,1022.27,Paid
PAY003817,O003817,Apple Pay,1002.56,Paid
PAY003818,O003818,Card,1146.56,Paid
PAY003819,O003819,Apple Pay,1173.49,Paid
PAY003820,O003820,Card,2166.05,Paid
PAY003821,O003821,PayPal,86.74,Paid
PAY003822,O003822,Card,690.82,Paid
PAY003823,O003823,Apple Pay,722.85,Paid
PAY003824,O003824,Google Pay,632.4,Paid
PAY003825,O003825,Card,682.15,Paid
PAY003826,O003826,Apple Pay,163.58,Paid
PAY003827,O003827,PayPal,415.8,Paid
PAY003828,O003828,Card,422.57,Failed
PAY003829,O003829,Google Pay,869.78,Paid
PAY003830,O003830,PayPal,910.78,Paid
PAY003831,O003831,Card,1514.6,Paid
PAY003832,O003832,PayPal,613.22,Paid
PAY003833,O003833,Apple Pay,470.03,Paid
PAY003834,O003834,Card,232.19,Paid
PAY003835,O003835,PayPal,1783.31,Paid
PAY003836,O003836,Card,428.28,Paid
PAY003837,O003837,Card,1299.64,Paid
PAY003838,O003838,Apple Pay,5.68,Paid
PAY003839,O003839,PayPal,782.02,Paid
PAY003840,O003840,Card,283.09,Paid
PAY003841,O003841,Card,2854.56,Paid
PAY003842,O003842,Apple Pay,0.0,Paid
PAY003843,O003843,Card,975.18,Failed
PAY003844,O003844,Card,478.86,Paid
PAY003845,O003845,PayPal,640.58,Paid
PAY003846,O003846,Card,912.33,Paid
PAY003847,O003847,Apple Pay,211.74,Paid
PAY003848,O003848,Card,154.8,Paid
PAY003849,O003849,Card,1435.59,Paid
PAY003850,O003850,PayPal,808.48,Paid
PAY003851,O003851,Google Pay,89.42,Failed
PAY003852,O003852,Card,1620.43,Paid
PAY003853,O003853,Apple Pay,899.21,Failed
PAY003854,O003854,PayPal,2025.84,Paid
PAY003855,O003855,PayPal,330.99,Paid
PAY003856,O003856,PayPal,488.58,Paid
PAY003857,O003857,Apple Pay,428.92,Paid
PAY003858,O003858,Apple Pay,280.12,Paid
PAY003859,O003859,Card,1176.43,Paid
PAY003860,O003860,Apple Pay,720.06,Paid
PAY003861,O003861,PayPal,2166.9,Paid
PAY003862,O003862,Card,159.73,Paid
PAY003863,O003863,Card,1159.39,Paid
PAY003864,O003864,Card,1787.53,Paid
PAY003865,O003865,PayPal,814.32,Paid
PAY003866,O003866,Card,271.68,Paid
PAY003867,O003867,Card,1129.6,Paid
PAY003868,O003868,Google Pay,41.74,Paid
PAY003869,O003869,Apple Pay,289.78,Paid
PAY003870,O003870,Apple Pay,290.21,Paid
PAY003871,O003871,Card,399.92,Paid
PAY003872,O003872,Card,1236.87,Refunded
PAY003873,O003873,Google Pay,801.57,Paid
PAY003874,O003874,Google Pay,131.85,Paid
PAY003875,O003875,Card,1232.42,Failed
PAY003876,O003876,Apple Pay,521.24,Paid
PAY003877,O003877,Apple Pay,1034.62,Paid
PAY003878,O003878,Apple Pay,2872.58,Paid
PAY003879,O003879,Card,1515.1,Paid
PAY003880,O003880,PayPal,49.49,Paid
PAY003881,O003881,Card,183.24,Paid
PAY003882,O003882,PayPal,1357.09,Paid
PAY003883,O003883,Apple Pay,474.52,Paid
PAY003884,O003884,Google Pay,622.33,Paid
PAY003885,O003885,Card,3336.15,Failed
PAY003886,O003886,Google Pay,440.35,Paid
PAY003887,O003887,Card,503.34,Paid
PAY003888,O003888,Apple Pay,241.25,Paid
PAY003889,O003889,Card,9.46,Paid
PAY003890,O003890,Card,670.04,Failed
PAY003891,O003891,Apple Pay,1199.35,Paid
PAY003892,O003892,Card,467.48,Paid
PAY003893,O003893,Card,150.19,Paid
PAY003894,O003894,Card,949.58,Paid
PAY003895,O003895,Apple Pay,1192.03,Paid
PAY003896,O003896,Card,364.85,Paid
PAY003897,O003897,PayPal,777.4,Paid
PAY003898,O003898,PayPal,610.3,Paid
PAY003899,O003899,Card,132.3,Paid
PAY003900,O003900,Apple Pay,621.7,Paid
PAY003901,O003901,PayPal,122.37,Paid
PAY003902,O003902,Card,1470.88,Paid
PAY003903,O003903,Card,922.44,Paid
PAY003904,O003904,Google Pay,1036.27,Paid
PAY003905,O003905,Card,119.72,Paid
PAY003906,O003906,PayPal,1778.7,Paid
PAY003907,O003907,Apple Pay,205.67,Paid
PAY003908,O003908,Card,802.11,Paid
PAY003909,O003909,Card,331.23,Paid
PAY003910,O003910,Apple Pay,681.92,Paid
PAY003911,O003911,PayPal,2132.46,Paid
PAY003912,O003912,PayPal,982.52,Paid
PAY003913,O003913,PayPal,171.72,Paid
PAY003914,O003914,Apple Pay,408.45,Paid
PAY003915,O003915,Card,1512.19,Failed
PAY003916,O003916,Google Pay,517.62,Paid
PAY003917,O003917,Card,168.19,Paid
PAY003918,O003918,PayPal,1282.18,Paid
PAY003919,O003919,Card,760.26,Failed
PAY003920,O003920,Card,34.86,Paid
PAY003921,O003921,Card,1848.94,Paid
PAY003922,O003922,Card,1498.78,Paid
PAY003923,O003923,Card,278.63,Paid
PAY003924,O003924,Card,890.88,Paid
PAY003925,O003925,Card,667.68,Paid
PAY003926,O003926,Card,458.26,Paid
PAY003927,O003927,Google Pay,335.26,Paid
PAY003928,O003928,Apple Pay,649.48,Refunded
PAY003929,O003929,Card,847.36,Failed
PAY003930,O003930,Google Pay,396.32,Paid
PAY003931,O003931,Card,88.87,Paid
PAY003932,O003932,PayPal,411.99,Paid
PAY003933,O003933,Apple Pay,557.44,Paid
PAY003934,O003934,PayPal,631.14,Paid
PAY003935,O003935,Card,845.25,Paid
PAY003936,O003936,Card,380.37,Paid
PAY003937,O003937,Card,292.74,Paid
PAY003938,O003938,PayPal,88.04,Paid
PAY003939,O003939,Apple Pay,198.98,Paid
PAY003940,O003940,Apple Pay,309.94,Paid
PAY003941,O003941,Card,123.09,Paid
PAY003942,O003942,Card,24.6,Paid
PAY003943,O003943,Google Pay,612.83,Paid
PAY003944,O003944,PayPal,939.61,Paid
PAY003945,O003945,PayPal,224.0,Paid
PAY003946,O003946,Google Pay,302.2,Paid
PAY003947,O003947,PayPal,742.06,Paid
PAY003948,O003948,Card,219.56,Paid
PAY003949,O003949,PayPal,378.9,Paid
PAY003950,O003950,Card,0.53,Paid
PAY003951,O003951,Card,468.05,Paid
PAY003952,O003952,PayPal,224.16,Paid
PAY003953,O003953,Apple Pay,980.67,Paid
PAY003954,O003954,Card,771.37,Paid
PAY003955,O003955,Apple Pay,869.21,Paid
PAY003956,O003956,Card,276.5,Paid
PAY003957,O003957,Card,1836.56,Paid
PAY003958,O003958,Card,723.55,Paid
PAY003959,O003959,Card,311.36,Paid
PAY003960,O003960,Apple Pay,932.93,Paid
PAY003961,O003961,Google Pay,110.99,Paid
PAY003962,O003962,Apple Pay,1020.3,Paid
PAY003963,O003963,Card,276.15,Paid
PAY003964,O003964,PayPal,221.63,Paid
PAY003965,O003965,Card,1152.89,Paid
PAY003966,O003966,Apple Pay,535.95,Paid
PAY003967,O003967,Google Pay,183.85,Paid
PAY003968,O003968,Card,823.3,Paid
PAY003969,O003969,Card,582.91,Paid
PAY003970,O003970,Card,280.27,Failed
PAY003971,O003971,Card,742.2,Paid
PAY003972,O003972,PayPal,943.63,Paid
PAY003973,O003973,Apple Pay,1077.97,Paid
PAY003974,O003974,Apple Pay,1094.34,Refunded
PAY003975,O003975,Card,684.72,Paid
PAY003976,O003976,Card,621.03,Paid
PAY003977,O003977,Card,127.61,Paid
PAY003978,O003978,Card,533.25,Paid
PAY003979,O003979,Card,719.74,Paid
PAY003980,O003980,Card,14.52,Refunded
PAY003981,O003981,Card,620.22,Paid
