delivery_id,order_id,promised_date,delivery_date,delay_days,delivery_status
D002921,O003115,2026-06-18,2026-06-18,0,On Time
D002922,O003116,2026-03-15,2026-03-15,0,On Time
D002923,O003117,2026-04-01,2026-04-01,0,On Time
D002924,O003118,2026-05-28,2026-05-28,0,On Time
D002925,O003119,2026-02-16,2026-02-16,0,On Time
D002926,O003120,2025-08-29,2025-09-01,3,Late
D002927,O003121,2026-05-27,2026-05-27,0,On Time
D002928,O003122,2026-05-27,2026-05-27,0,On Time
D002929,O003123,2025-09-07,2025-09-10,3,Late
D002930,O003124,2025-11-13,2025-11-13,0,On Time
D002931,O003125,2026-05-25,2026-05-25,0,On Time
D002932,O003126,2026-08-02,2026-08-04,2,Late
D002933,O003127,2026-08-08,2026-08-08,0,On Time
D002934,O003128,2025-12-19,2025-12-19,0,On Time
D002935,O003129,2025-08-05,2025-08-05,0,On Time
D002936,O003130,2026-07-04,2026-07-11,7,Late
D002937,O003131,2025-08-15,2025-08-15,0,On Time
D002938,O003133,2026-07-06,2026-07-06,0,On Time
D002939,O003135,2026-02-07,2026-02-07,0,On Time
D002940,O003136,2026-06-20,2026-06-20,0,On Time
D002941,O003137,2026-03-15,2026-03-14,0,On Time
D002942,O003138,2026-02-19,2026-02-19,0,On Time
D002943,O003139,2025-03-21,2025-03-21,0,On Time
D002944,O003140,2026-07-16,2026-07-16,0,On Time
D002945,O003141,2026-08-21,2026-08-21,0,On Time
D002946,O003142,2026-07-14,2026-07-16,2,Late
D002947,O003143,2026-07-06,2026-07-06,0,On Time
D002948,O003144,2026-04-15,2026-04-14,0,On Time
D002949,O003145,2026-06-02,2026-06-01,0,On Time
D002950,O003146,2026-04-15,2026-04-15,0,On Time
D002951,O003147,2025-11-22,2025-11-22,0,On Time
D002952,O003148,2026-04-19,2026-04-23,4,Late
D002953,O003150,2026-03-18,2026-03-18,0,On Time
D002954,O003151,2026-05-15,2026-05-15,0,On Time
D002955,O003152,2026-01-14,2026-01-19,5,Late
D002956,O003153,2025-12-18,2025-12-22,4,Late
D002957,O003154,2025-05-16,2025-05-16,0,On Time
D002958,O003155,2026-02-24,2026-02-24,0,On Time
D002959,O003156,2026-02-14,2026-02-14,0,On Time
D002960,O003157,2025-07-18,2025-07-18,0,On Time
D002961,O003158,2025-12-27,2025-12-27,0,On Time
D002962,O003159,2026-07-17,2026-07-17,0,On Time
D002963,O003160,2026-03-19,2026-03-19,0,On Time
D002964,O003161,2026-05-29,2026-05-29,0,On Time
D002965,O003162,2025-08-14,2025-08-17,3,Late
D002966,O003163,2025-08-30,2025-08-29,0,On Time
D002967,O003164,2025-12-11,2025-12-11,0,On Time
D002968,O003165,2026-03-11,2026-03-10,0,On Time
D002969,O003167,2026-08-07,2026-08-13,6,Late
D002970,O003168,2026-03-16,2026-03-15,0,On Time
D002971,O003169,2026-01-24,2026-01-24,0,On Time
D002972,O003170,2025-06-17,2025-06-17,0,On Time
D002973,O003171,2025-06-14,2025-06-14,0,On Time
D002974,O003172,2026-06-20,2026-06-20,0,On Time
D002975,O003174,2026-02-17,2026-02-22,5,Late
D002976,O003175,2026-02-11,2026-02-11,0,On Time
D002977,O003176,2026-04-20,2026-04-20,0,On Time
D002978,O003178,2026-04-24,2026-04-24,0,On Time
D002979,O003179,2026-01-14,2026-01-14,0,On Time
D002980,O003180,2025-12-16,2025-12-16,0,On Time
D002981,O003182,2026-06-20,2026-06-20,0,On Time
D002982,O003183,2026-07-22,2026-07-22,0,On Time
D002983,O003184,2025-10-07,2025-10-07,0,On Time
D002984,O003185,2026-06-08,2026-06-08,0,On Time
D002985,O003186,2026-05-15,2026-05-14,0,On Time
D002986,O003187,2026-02-09,2026-02-09,0,On Time
D002987,O003188,2026-07-19,2026-07-19,0,On Time
D002988,O003189,2026-07-28,2026-07-28,0,On Time
D002989,O003190,2026-04-27,2026-04-27,0,On Time
D002990,O003191,2026-03-28,2026-03-28,0,On Time
D002991,O003192,2026-06-19,2026-06-19,0,On Time
D002992,O003193,2025-11-01,2025-11-01,0,On Time
D002993,O003194,2026-04-10,2026-04-10,0,On Time
D002994,O003195,2026-03-22,2026-03-21,0,On Time
D002995,O003196,2025-11-19,2025-11-19,0,On Time
D002996,O003197,2025-12-19,2025-12-19,0,On Time
D002997,O003198,2025-08-05,2025-08-12,7,Late
D002998,O003199,2026-07-23,2026-07-23,0,On Time
D002999,O003200,2026-03-24,2026-03-24,0,On Time
D003000,O003201,2026-05-01,2026-05-01,0,On Time
D003001,O003202,2025-05-30,2025-05-30,0,On Time
D003002,O003203,2026-07-09,2026-07-09,0,On Time
D003003,O003204,2026-06-22,2026-06-22,0,On Time
D003004,O003205,2026-02-17,2026-02-17,0,On Time
D003005,O003206,2026-06-30,2026-06-29,0,On Time
D003006,O003207,2026-07-31,2026-08-06,6,Late
D003007,O003208,2026-08-09,2026-08-08,0,On Time
D003008,O003209,2026-08-07,2026-08-07,0,On Time
D003009,O003210,2026-04-03,2026-04-03,0,On Time
D003010,O003211,2026-08-09,2026-08-09,0,On Time
D003011,O003212,2026-06-29,2026-06-29,0,On Time
D003012,O003213,2026-02-08,2026-02-08,0,On Time
D003013,O003214,2026-02-17,2026-02-17,0,On Time
D003014,O003215,2026-02-14,2026-02-14,0,On Time
D003015,O003216,2026-02-23,2026-02-23,0,On Time
D003016,O003217,2026-02-20,2026-02-20,0,On Time
D003017,O003218,2025-09-10,2025-09-10,0,On Time
D003018,O003219,2026-07-14,2026-07-20,6,Late
D003019,O003220,2026-08-13,2026-08-13,0,On Time
D003020,O003221,2026-03-21,2026-03-20,0,On Time
D003021,O003222,2026-04-04,2026-04-04,0,On Time
D003022,O003223,2026-02-19,2026-02-19,0,On Time
D003023,O003224,2025-06-16,2025-06-16,0,On Time
D003024,O003225,2026-08-02,2026-08-02,0,On Time
D003025,O003226,2025-12-03,2025-12-03,0,On Time
D003026,O003227,2026-04-09,2026-04-09,0,On Time
D003027,O003228,2025-08-07,2025-08-06,0,On Time
D003028,O003229,2026-04-23,2026-04-23,0,On Time
D003029,O003230,2026-06-03,2026-06-03,0,On Time
D003030,O003231,2026-04-19,2026-04-21,2,Late
D003031,O003232,2026-06-14,2026-06-19,5,Late
D003032,O003233,2026-06-20,2026-06-20,0,On Time
D003033,O003234,2025-11-08,2025-11-08,0,On Time
D003034,O003235,2025-09-06,2025-09-06,0,On Time
D003035,O003236,2026-04-14,2026-04-14,0,On Time
D003036,O003237,2025-11-14,2025-11-14,0,On Time
D003037,O003238,2026-01-18,2026-01-18,0,On Time
D003038,O003239,2026-07-09,2026-07-09,0,On Time
D003039,O003240,2026-06-20,2026-06-20,0,On Time
D003040,O003241,2025-07-13,2025-07-13,0,On Time
D003041,O003242,2026-07-19,2026-07-18,0,On Time
D003042,O003243,2025-05-28,2025-05-27,0,On Time
D003043,O003244,2025-10-12,2025-10-12,0,On Time
D003044,O003245,2026-03-24,2026-03-24,0,On Time
D003045,O003246,2026-05-08,2026-05-08,0,On Time
D003046,O003247,2026-04-26,2026-05-01,5,Late
D003047,O003248,2026-06-08,2026-06-07,0,On Time
D003048,O003249,2026-05-11,2026-05-15,4,Late
D003049,O003250,2026-04-16,2026-04-16,0,On Time
D003050,O003251,2025-09-24,2025-09-23,0,On Time
D003051,O003252,2026-06-09,2026-06-13,4,Late
D003052,O003253,2026-07-03,2026-07-03,0,On Time
D003053,O003254,2026-01-23,2026-01-22,0,On Time
D003054,O003255,2026-04-25,2026-04-25,0,On Time
D003055,O003256,2026-07-14,2026-07-15,1,Late
D003056,O003258,2026-05-28,2026-06-04,7,Late
D003057,O003259,2026-01-19,2026-01-19,0,On Time
D003058,O003260,2025-06-15,2025-06-15,0,On Time
D003059,O003261,2026-03-07,2026-03-06,0,On Time
D003060,O003262,2026-03-30,2026-03-30,0,On Time
D003061,O003263,2026-04-13,2026-04-13,0,On Time
D003062,O003264,2025-03-23,2025-03-23,0,On Time
D003063,O003265,2026-03-28,2026-03-28,0,On Time
D003064,O003266,2026-08-04,2026-08-10,6,Late
D003065,O003267,2026-06-26,2026-07-02,6,Late
D003066,O003268,2025-10-26,2025-10-26,0,On Time
D003067,O003269,2026-06-15,2026-06-15,0,On Time
D003068,O003270,2025-09-22,2025-09-22,0,On Time
D003069,O003271,2026-03-18,2026-03-18,0,On Time
D003070,O003272,2026-07-30,2026-07-30,0,On Time
D003071,O003273,2026-07-16,2026-07-18,2,Late
D003072,O003274,2026-05-11,2026-05-11,0,On Time
D003073,O003275,2026-08-16,2026-08-20,4,Late
D003074,O003276,2025-12-23,2025-12-29,6,Late
D003075,O003277,2026-03-10,2026-03-10,0,On Time
D003076,O003278,2026-07-21,2026-07-24,3,Late
D003077,O003279,2025-09-30,2025-09-30,0,On Time
D003078,O003280,2026-04-04,2026-04-04,0,On Time
D003079,O003281,2026-08-07,2026-08-07,0,On Time
D003080,O003283,2025-12-26,2025-12-26,0,On Time
D003081,O003284,2026-01-03,2026-01-03,0,On Time
D003082,O003285,2026-06-12,2026-06-12,0,On Time
D003083,O003286,2026-04-24,2026-04-23,0,On Time
D003084,O003288,2025-08-03,2025-08-03,0,On Time
D003085,O003289,2025-10-13,2025-10-13,0,On Time
D003086,O003290,2026-07-08,2026-07-09,1,Late
D003087,O003291,2025-09-23,2025-09-22,0,On Time
D003088,O003293,2026-06-11,2026-06-11,0,On Time
D003089,O003294,2026-06-20,2026-06-26,6,Late
D003090,O003295,2025-04-21,2025-04-21,0,On Time
D003091,O003296,2026-05-11,2026-05-11,0,On Time
D003092,O003297,2026-06-20,2026-06-25,5,Late
D003093,O003298,2026-05-10,2026-05-10,0,On Time
D003094,O003299,2026-04-14,2026-04-14,0,On Time
D003095,O003300,2026-04-05,2026-04-07,2,Late
D003096,O003301,2026-03-18,2026-03-18,0,On Time
D003097,O003302,2026-04-12,2026-04-18,6,Late
D003098,O003303,2026-06-24,2026-06-26,2,Late
D003099,O003305,2025-09-02,2025-09-02,0,On Time
D003100,O003306,2025-10-06,2025-10-06,0,On Time
D003101,O003307,2026-01-05,2026-01-04,0,On Time
D003102,O003308,2026-08-18,2026-08-18,0,On Time
D003103,O003309,2026-07-05,2026-07-12,7,Late
D003104,O003310,2026-01-23,2026-01-22,0,On Time
D003105,O003311,2026-04-05,2026-04-05,0,On Time
D003106,O003312,2026-02-03,2026-02-03,0,On Time
D003107,O003313,2025-06-26,2025-07-02,6,Late
D003108,O003315,2026-01-25,2026-01-28,3,Late
D003109,O003316,2025-10-29,2025-10-29,0,On Time
D003110,O003317,2025-12-12,2025-12-12,0,On Time
D003111,O003318,2026-08-18,2026-08-23,5,Late
D003112,O003319,2026-06-04,2026-06-04,0,On Time
D003113,O003320,2025-07-25,2025-07-25,0,On Time
D003114,O003321,2026-05-02,2026-05-04,2,Late
D003115,O003322,2026-08-24,2026-08-24,0,On Time
D003116,O003323,2026-07-13,2026-07-13,0,On Time
D003117,O003324,2026-07-30,2026-07-30,0,On Time
D003118,O003325,2026-04-28,2026-04-28,0,On Time
D003119,O003327,2026-07-01,2026-07-01,0,On Time
D003120,O003328,2026-03-24,2026-03-31,7,Late
D003121,O003329,2026-07-25,2026-07-25,0,On Time
D003122,O003330,2026-06-23,2026-06-22,0,On Time
D003123,O003331,2026-04-10,2026-04-10,0,On Time
D003124,O003332,2026-03-04,2026-03-04,0,On Time
D003125,O003333,2026-03-21,2026-03-21,0,On Time
D003126,O003334,2025-12-24,2025-12-24,0,On Time
D003127,O003335,2026-04-12,2026-04-12,0,On Time
D003128,O003336,2026-08-03,2026-08-03,0,On Time
D003129,O003337,2026-07-04,2026-07-04,0,On Time
D003130,O003338,2026-01-28,2026-01-27,0,On Time
D003131,O003339,2026-06-20,2026-06-20,0,On Time
D003132,O003340,2026-06-27,2026-06-27,0,On Time
D003133,O003341,2026-06-29,2026-06-29,0,On Time
D003134,O003342,2025-11-19,2025-11-19,0,On Time
D003135,O003343,2026-08-19,2026-08-18,0,On Time
D003136,O003344,2025-08-26,2025-08-26,0,On Time
D003137,O003345,2026-04-19,2026-04-19,0,On Time
D003138,O003346,2026-03-16,2026-03-16,0,On Time
D003139,O003347,2026-05-28,2026-05-28,0,On Time
D003140,O003348,2026-03-20,2026-03-20,0,On Time
D003141,O003349,2026-05-03,2026-05-06,3,Late
D003142,O003350,2025-09-21,2025-09-20,0,On Time
D003143,O003351,2026-05-12,2026-05-12,0,On Time
D003144,O003352,2025-10-31,2025-10-31,0,On Time
D003145,O003353,2026-02-15,2026-02-15,0,On Time
D003146,O003354,2026-05-27,2026-05-26,0,On Time
D003147,O003355,2026-05-18,2026-05-18,0,On Time
D003148,O003356,2026-04-24,2026-04-24,0,On Time
D003149,O003357,2025-10-17,2025-10-16,0,On Time
D003150,O003358,2026-07-17,2026-07-16,0,On Time
D003151,O003359,2025-06-02,2025-06-01,0,On Time
D003152,O003360,2026-08-16,2026-08-20,4,Late
D003153,O003362,2025-11-10,2025-11-09,0,On Time
D003154,O003363,2025-12-25,2025-12-30,5,Late
D003155,O003364,2026-06-10,2026-06-10,0,On Time
D003156,O003365,2025-10-20,2025-10-20,0,On Time
D003157,O003366,2026-02-16,2026-02-16,0,On Time
D003158,O003367,2026-06-10,2026-06-10,0,On Time
D003159,O003368,2026-03-25,2026-03-25,0,On Time
D003160,O003369,2026-06-10,2026-06-14,4,Late
D003161,O003370,2026-03-13,2026-03-13,0,On Time
D003162,O003371,2025-10-30,2025-11-03,4,Late
D003163,O003373,2026-06-04,2026-06-04,0,On Time
D003164,O003374,2026-02-24,2026-02-23,0,On Time
D003165,O003375,2025-08-14,2025-08-14,0,On Time
D003166,O003376,2026-04-12,2026-04-12,0,On Time
D003167,O003377,2026-02-11,2026-02-11,0,On Time
D003168,O003379,2026-06-05,2026-06-05,0,On Time
D003169,O003380,2026-06-03,2026-06-03,0,On Time
D003170,O003381,2026-05-28,2026-05-28,0,On Time
D003171,O003382,2025-10-04,2025-10-04,0,On Time
D003172,O003383,2026-04-16,2026-04-16,0,On Time
D003173,O003384,2026-05-28,2026-05-28,0,On Time
D003174,O003385,2025-11-30,2025-11-30,0,On Time
D003175,O003386,2026-04-08,2026-04-08,0,On Time
D003176,O003387,2026-05-14,2026-05-14,0,On Time
D003177,O003388,2026-04-20,2026-04-20,0,On Time
D003178,O003389,2026-01-12,2026-01-16,4,Late
D003179,O003390,2026-03-18,2026-03-18,0,On Time
D003180,O003391,2026-07-09,2026-07-09,0,On Time
D003181,O003392,2026-04-09,2026-04-08,0,On Time
D003182,O003393,2025-02-26,2025-02-26,0,On Time
D003183,O003394,2026-05-21,2026-05-21,0,On Time
D003184,O003395,2026-08-19,2026-08-20,1,Late
D003185,O003396,2026-07-23,2026-07-22,0,On Time
D003186,O003397,2025-06-19,2025-06-19,0,On Time
D003187,O003398,2026-07-27,2026-07-27,0,On Time
D003188,O003399,2026-07-14,2026-07-14,0,On Time
D003189,O003400,2026-05-22,2026-05-27,5,Late
D003190,O003401,2026-06-20,2026-06-20,0,On Time
D003191,O003402,2026-08-09,2026-08-09,0,On Time
D003192,O003403,2026-07-06,2026-07-06,0,On Time
D003193,O003404,2026-01-07,2026-01-07,0,On Time
D003194,O003405,2025-10-03,2025-10-03,0,On Time
D003195,O003406,2026-03-16,2026-03-16,0,On Time
D003196,O003407,2026-05-27,2026-05-27,0,On Time
D003197,O003408,2026-08-21,2026-08-21,0,On Time
D003198,O003409,2025-03-14,2025-03-14,0,On Time
D003199,O003410,2026-05-04,2026-05-04,0,On Time
D003200,O003411,2026-07-04,2026-07-04,0,On Time
D003201,O003412,2026-04-02,2026-04-02,0,On Time
D003202,O003413,2025-06-13,2025-06-14,1,Late
D003203,O003415,2026-05-05,2026-05-04,0,On Time
D003204,O003416,2026-01-14,2026-01-14,0,On Time
D003205,O003417,2026-03-12,2026-03-11,0,On Time
D003206,O003418,2025-06-20,2025-06-20,0,On Time
D003207,O003420,2025-08-01,2025-08-01,0,On Time
D003208,O003421,2026-03-20,2026-03-27,7,Late
D003209,O003422,2026-08-05,2026-08-05,0,On Time
D003210,O003423,2026-02-04,2026-02-04,0,On Time
D003211,O003424,2026-03-17,2026-03-17,0,On Time
D003212,O003425,2025-10-30,2025-10-31,1,Late
D003213,O003426,2025-12-02,2025-12-07,5,Late
D003214,O003428,2026-07-31,2026-07-31,0,On Time
D003215,O003429,2026-08-23,2026-08-22,0,On Time
D003216,O003430,2026-07-19,2026-07-22,3,Late
D003217,O003431,2026-01-11,2026-01-11,0,On Time
D003218,O003432,2026-04-11,2026-04-11,0,On Time
D003219,O003433,2026-03-19,2026-03-19,0,On Time
D003220,O003434,2026-05-14,2026-05-13,0,On Time
D003221,O003435,2026-07-29,2026-08-04,6,Late
D003222,O003436,2026-03-15,2026-03-17,2,Late
D003223,O003437,2026-05-01,2026-05-01,0,On Time
D003224,O003438,2025-09-16,2025-09-15,0,On Time
D003225,O003439,2026-08-16,2026-08-16,0,On Time
D003226,O003440,2026-01-19,2026-01-19,0,On Time
D003227,O003441,2026-02-04,2026-02-08,4,Late
D003228,O003442,2026-07-31,2026-07-31,0,On Time
D003229,O003443,2026-08-02,2026-08-02,0,On Time
D003230,O003444,2026-08-20,2026-08-20,0,On Time
D003231,O003445,2025-11-04,2025-11-04,0,On Time
D003232,O003446,2025-04-09,2025-04-09,0,On Time
D003233,O003447,2026-05-21,2026-05-20,0,On Time
D003234,O003448,2025-11-01,2025-11-01,0,On Time
D003235,O003449,2026-08-22,2026-08-22,0,On Time
D003236,O003450,2026-02-19,2026-02-19,0,On Time
D003237,O003451,2026-05-25,2026-05-28,3,Late
D003238,O003452,2026-02-02,2026-02-02,0,On Time
D003239,O003453,2026-03-08,2026-03-08,0,On Time
D003240,O003454,2026-08-09,2026-08-08,0,On Time
D003241,O003455,2026-05-19,2026-05-18,0,On Time
D003242,O003457,2025-11-16,2025-11-16,0,On Time
D003243,O003458,2025-12-12,2025-12-11,0,On Time
D003244,O003459,2026-08-06,2026-08-06,0,On Time
D003245,O003460,2026-08-22,2026-08-24,2,Late
D003246,O003462,2026-05-31,2026-05-31,0,On Time
D003247,O003463,2025-04-25,2025-04-29,4,Late
D003248,O003464,2026-01-04,2026-01-04,0,On Time
D003249,O003466,2025-08-30,2025-08-30,0,On Time
D003250,O003467,2026-05-25,2026-05-25,0,On Time
D003251,O003469,2025-11-06,2025-11-06,0,On Time
D003252,O003470,2025-12-10,2025-12-10,0,On Time
D003253,O003471,2026-04-02,2026-04-08,6,Late
D003254,O003472,2026-03-27,2026-03-26,0,On Time
D003255,O003473,2025-08-17,2025-08-17,0,On Time
D003256,O003474,2026-04-17,2026-04-17,0,On Time
D003257,O003475,2026-08-10,2026-08-09,0,On Time
D003258,O003476,2025-03-16,2025-03-16,0,On Time
D003259,O003477,2026-04-19,2026-04-19,0,On Time
D003260,O003478,2026-06-30,2026-06-30,0,On Time
D003261,O003479,2025-12-29,2025-12-29,0,On Time
D003262,O003480,2026-07-20,2026-07-20,0,On Time
D003263,O003481,2026-07-12,2026-07-12,0,On Time
D003264,O003482,2025-07-26,2025-07-26,0,On Time
D003265,O003483,2026-04-07,2026-04-07,0,On Time
D003266,O003485,2025-09-20,2025-09-20,0,On Time
D003267,O003486,2026-06-11,2026-06-10,0,On Time
D003268,O003487,2026-01-30,2026-01-30,0,On Time
D003269,O003488,2026-08-09,2026-08-09,0,On Time
D003270,O003489,2026-03-13,2026-03-12,0,On Time
D003271,O003490,2025-09-01,2025-09-01,0,On Time
D003272,O003491,2025-12-24,2025-12-24,0,On Time
D003273,O003492,2025-12-08,2025-12-08,0,On Time
D003274,O003493,2026-04-10,2026-04-10,0,On Time
D003275,O003494,2025-08-20,2025-08-20,0,On Time
D003276,O003495,2026-03-24,2026-03-24,0,On Time
D003277,O003496,2026-05-13,2026-05-19,6,Late
D003278,O003497,2026-06-30,2026-06-30,0,On Time
D003279,O003499,2026-03-13,2026-03-13,0,On Time
D003280,O003500,2025-09-02,2025-09-01,0,On Time
D003281,O003501,2026-06-14,2026-06-14,0,On Time
D003282,O003502,2026-06-23,2026-06-23,0,On Time
D003283,O003503,2025-07-26,2025-07-26,0,On Time
D003284,O003504,2026-04-08,2026-04-08,0,On Time
D003285,O003505,2025-08-31,2025-08-31,0,On Time
D003286,O003506,2025-12-15,2025-12-15,0,On Time
D003287,O003507,2026-01-24,2026-01-24,0,On Time
D003288,O003508,2026-02-13,2026-02-13,0,On Time
D003289,O003509,2026-02-22,2026-02-21,0,On Time
D003290,O003510,2025-09-01,2025-09-01,0,On Time
D003291,O003511,2026-05-14,2026-05-20,6,Late
D003292,O003512,2025-04-03,2025-04-03,0,On Time
D003293,O003513,2025-10-14,2025-10-15,1,Late
D003294,O003514,2026-06-19,2026-06-19,0,On Time
D003295,O003515,2026-04-27,2026-04-27,0,On Time
D003296,O003517,2025-11-30,2025-11-30,0,On Time
D003297,O003518,2026-06-25,2026-06-25,0,On Time
D003298,O003519,2026-07-18,2026-07-17,0,On Time
D003299,O003520,2026-05-01,2026-05-01,0,On Time
D003300,O003521,2025-09-20,2025-09-20,0,On Time
D003301,O003522,2026-07-21,2026-07-21,0,On Time
D003302,O003523,2025-07-13,2025-07-12,0,On Time
D003303,O003524,2025-12-07,2025-12-07,0,On Time
D003304,O003525,2025-05-26,2025-05-28,2,Late
D003305,O003526,2026-02-19,2026-02-19,0,On Time
D003306,O003527,2026-02-26,2026-02-26,0,On Time
D003307,O003528,2026-04-08,2026-04-08,0,On Time
D003308,O003529,2026-07-17,2026-07-17,0,On Time
D003309,O003530,2026-01-28,2026-01-28,0,On Time
D003310,O003531,2026-01-31,2026-01-31,0,On Time
D003311,O003532,2026-03-06,2026-03-06,0,On Time
D003312,O003533,2025-06-05,2025-06-11,6,Late
D003313,O003534,2026-07-11,2026-07-17,6,Late
D003314,O003535,2025-12-17,2025-12-17,0,On Time
D003315,O003536,2026-06-06,2026-06-06,0,On Time
D003316,O003537,2026-04-09,2026-04-09,0,On Time
D003317,O003538,2026-07-30,2026-08-01,2,Late
D003318,O003540,2025-09-07,2025-09-07,0,On Time
D003319,O003541,2025-05-19,2025-05-19,0,On Time
D003320,O003542,2025-09-28,2025-09-28,0,On Time
D003321,O003543,2025-08-13,2025-08-12,0,On Time
D003322,O003544,2026-05-23,2026-05-22,0,On Time
D003323,O003545,2026-07-25,2026-08-01,7,Late
D003324,O003546,2025-11-21,2025-11-21,0,On Time
D003325,O003547,2026-01-04,2026-01-04,0,On Time
D003326,O003548,2026-03-18,2026-03-18,0,On Time
D003327,O003549,2026-02-20,2026-02-20,0,On Time
D003328,O003550,2026-03-15,2026-03-15,0,On Time
D003329,O003551,2026-01-28,2026-01-28,0,On Time
D003330,O003552,2025-12-05,2025-12-05,0,On Time
D003331,O003553,2025-11-22,2025-11-22,0,On Time
D003332,O003554,2026-08-03,2026-08-03,0,On Time
D003333,O003555,2026-08-08,2026-08-08,0,On Time
D003334,O003556,2026-08-16,2026-08-20,4,Late
D003335,O003558,2025-10-21,2025-10-24,3,Late
D003336,O003559,2025-12-15,2025-12-15,0,On Time
D003337,O003560,2025-12-31,2025-12-30,0,On Time
D003338,O003561,2026-06-22,2026-06-22,0,On Time
D003339,O003562,2026-05-30,2026-06-06,7,Late
D003340,O003563,2026-05-19,2026-05-26,7,Late
D003341,O003564,2026-04-05,2026-04-07,2,Late
D003342,O003565,2025-11-30,2025-11-30,0,On Time
D003343,O003566,2026-02-24,2026-02-24,0,On Time
D003344,O003567,2026-04-07,2026-04-11,4,Late
D003345,O003568,2026-06-05,2026-06-05,0,On Time
D003346,O003569,2025-11-09,2025-11-09,0,On Time
D003347,O003570,2025-11-07,2025-11-07,0,On Time
D003348,O003571,2026-05-30,2026-05-30,0,On Time
D003349,O003572,2026-05-28,2026-05-27,0,On Time
D003350,O003573,2026-07-16,2026-07-16,0,On Time
D003351,O003574,2025-08-14,2025-08-14,0,On Time
D003352,O003575,2026-06-19,2026-06-19,0,On Time
D003353,O003576,2026-02-10,2026-02-10,0,On Time
D003354,O003577,2025-11-01,2025-11-01,0,On Time
D003355,O003578,2026-01-19,2026-01-19,0,On Time
D003356,O003579,2026-02-10,2026-02-10,0,On Time
D003357,O003580,2026-08-19,2026-08-19,0,On Time
D003358,O003581,2026-07-19,2026-07-19,0,On Time
D003359,O003582,2026-07-03,2026-07-03,0,On Time
D003360,O003583,2025-06-25,2025-07-02,7,Late
D003361,O003584,2026-05-15,2026-05-18,3,Late
D003362,O003585,2026-05-11,2026-05-11,0,On Time
D003363,O003586,2025-10-12,2025-10-12,0,On Time
D003364,O003587,2025-08-19,2025-08-19,0,On Time
D003365,O003588,2025-07-16,2025-07-16,0,On Time
D003366,O003589,2025-08-18,2025-08-18,0,On Time
D003367,O003590,2026-04-15,2026-04-19,4,Late
