order_item_id,order_id,product_id,quantity
OI0005109,O002494,P0279,1
OI0005110,O002494,P0224,1
OI0005111,O002494,P0240,2
OI0005112,O002495,P0253,2
OI0005113,O002495,P0231,1
OI0005114,O002495,P0242,1
OI0005115,O002496,P0032,1
OI0005116,O002496,P0254,1
OI0005117,O002497,P0205,1
OI0005118,O002498,P0121,1
OI0005119,O002498,P0221,3
OI0005120,O002498,P0198,1
OI0005121,O002498,P0128,1
OI0005122,O002499,P0163,1
OI0005123,O002499,P0277,1
OI0005124,O002499,P0161,2
OI0005125,O002500,P0280,1
OI0005126,O002501,P0297,1
OI0005127,O002501,P0125,1
OI0005128,O002502,P0267,1
OI0005129,O002503,P0216,1
OI0005130,O002503,P0002,1
OI0005131,O002503,P0073,1
OI0005132,O002504,P0300,2
OI0005133,O002504,P0069,2
OI0005134,O002504,P0076,1
OI0005135,O002505,P0192,3
OI0005136,O002505,P0199,3
OI0005137,O002506,P0211,2
OI0005138,O002506,P0056,2
OI0005139,O002506,P0073,2
OI0005140,O002507,P0082,1
OI0005141,O002507,P0164,1
OI0005142,O002507,P0034,1
OI0005143,O002508,P0103,1
OI0005144,O002509,P0116,1
OI0005145,O002509,P0157,2
OI0005146,O002510,P0266,1
OI0005147,O002511,P0196,1
OI0005148,O002512,P0130,1
OI0005149,O002512,P0183,1
OI0005150,O002513,P0209,1
OI0005151,O002513,P0101,2
OI0005152,O002514,P0091,1
OI0005153,O002515,P0236,1
OI0005154,O002516,P0242,1
OI0005155,O002517,P0068,1
OI0005156,O002517,P0089,1
OI0005157,O002517,P0219,1
OI0005158,O002517,P0077,2
OI0005159,O002518,P0209,3
OI0005160,O002518,P0160,1
OI0005161,O002518,P0002,1
OI0005162,O002519,P0050,2
OI0005163,O002520,P0053,1
OI0005164,O002520,P0056,1
OI0005165,O002520,P0288,3
OI0005166,O002520,P0236,2
OI0005167,O002521,P0184,1
OI0005168,O002521,P0029,3
OI0005169,O002522,P0253,1
OI0005170,O002522,P0211,3
OI0005171,O002523,P0103,1
OI0005172,O002523,P0255,1
OI0005173,O002524,P0297,1
OI0005174,O002525,P0192,1
OI0005175,O002525,P0146,1
OI0005176,O002525,P0202,1
OI0005177,O002526,P0289,3
OI0005178,O002527,P0257,1
OI0005179,O002527,P0072,1
OI0005180,O002528,P0222,1
OI0005181,O002529,P0250,3
OI0005182,O002529,P0123,2
OI0005183,O002530,P0166,1
OI0005184,O002530,P0115,1
OI0005185,O002530,P0057,1
OI0005186,O002531,P0091,1
OI0005187,O002531,P0290,1
OI0005188,O002532,P0202,2
OI0005189,O002532,P0280,1
OI0005190,O002532,P0130,1
OI0005191,O002532,P0193,1
OI0005192,O002533,P0119,2
OI0005193,O002533,P0271,1
OI0005194,O002533,P0026,3
OI0005195,O002534,P0119,1
OI0005196,O002534,P0126,1
OI0005197,O002534,P0168,2
OI0005198,O002535,P0146,2
OI0005199,O002535,P0193,1
OI0005200,O002535,P0214,1
OI0005201,O002535,P0028,1
OI0005202,O002536,P0239,1
OI0005203,O002536,P0167,2
OI0005204,O002537,P0046,2
OI0005205,O002537,P0077,1
OI0005206,O002538,P0291,2
OI0005207,O002538,P0212,2
OI0005208,O002539,P0251,1
OI0005209,O002539,P0252,1
OI0005210,O002539,P0113,1
OI0005211,O002540,P0107,1
OI0005212,O002540,P0159,1
OI0005213,O002541,P0009,3
OI0005214,O002541,P0241,2
OI0005215,O002542,P0273,1
OI0005216,O002542,P0235,1
OI0005217,O002542,P0020,1
OI0005218,O002543,P0300,2
OI0005219,O002544,P0252,1
OI0005220,O002545,P0075,1
OI0005221,O002546,P0199,1
OI0005222,O002546,P0232,1
OI0005223,O002547,P0023,2
OI0005224,O002548,P0220,1
OI0005225,O002549,P0013,2
OI0005226,O002549,P0119,1
OI0005227,O002550,P0084,3
OI0005228,O002550,P0016,1
OI0005229,O002551,P0284,1
OI0005230,O002551,P0207,3
OI0005231,O002551,P0129,1
OI0005232,O002551,P0116,2
OI0005233,O002552,P0271,1
OI0005234,O002553,P0041,2
OI0005235,O002553,P0270,1
OI0005236,O002554,P0102,2
OI0005237,O002554,P0124,1
OI0005238,O002554,P0071,1
OI0005239,O002555,P0252,2
OI0005240,O002556,P0081,1
OI0005241,O002556,P0067,2
OI0005242,O002557,P0285,1
OI0005243,O002558,P0222,1
OI0005244,O002558,P0008,1
OI0005245,O002558,P0299,1
OI0005246,O002559,P0186,1
OI0005247,O002559,P0182,2
OI0005248,O002560,P0116,2
OI0005249,O002561,P0070,1
OI0005250,O002562,P0096,1
OI0005251,O002562,P0050,2
OI0005252,O002562,P0134,1
OI0005253,O002563,P0072,1
OI0005254,O002563,P0237,3
OI0005255,O002563,P0105,1
OI0005256,O002563,P0053,1
OI0005257,O002564,P0146,3
OI0005258,O002564,P0275,1
OI0005259,O002565,P0065,3
OI0005260,O002565,P0167,1
OI0005261,O002566,P0052,1
OI0005262,O002566,P0148,1
OI0005263,O002567,P0083,3
OI0005264,O002568,P0188,1
OI0005265,O002568,P0222,2
OI0005266,O002569,P0136,1
OI0005267,O002569,P0269,1
OI0005268,O002570,P0215,1
OI0005269,O002570,P0001,2
OI0005270,O002571,P0195,2
OI0005271,O002571,P0096,1
OI0005272,O002572,P0208,1
OI0005273,O002572,P0291,2
OI0005274,O002572,P0134,1
OI0005275,O002572,P0153,1
OI0005276,O002573,P0176,1
OI0005277,O002574,P0136,1
OI0005278,O002574,P0187,1
OI0005279,O002574,P0091,2
OI0005280,O002575,P0172,2
OI0005281,O002576,P0197,1
OI0005282,O002576,P0015,1
OI0005283,O002577,P0080,1
OI0005284,O002578,P0228,1
OI0005285,O002578,P0296,3
OI0005286,O002579,P0295,1
OI0005287,O002579,P0117,1
OI0005288,O002580,P0264,1
OI0005289,O002581,P0255,1
OI0005290,O002582,P0266,3
OI0005291,O002583,P0189,1
OI0005292,O002583,P0020,1
OI0005293,O002583,P0171,1
OI0005294,O002583,P0156,2
OI0005295,O002584,P0012,2
OI0005296,O002584,P0069,1
OI0005297,O002585,P0296,2
OI0005298,O002585,P0002,1
OI0005299,O002586,P0040,1
OI0005300,O002586,P0053,2
OI0005301,O002586,P0078,1
OI0005302,O002587,P0285,3
OI0005303,O002588,P0004,1
OI0005304,O002589,P0116,1
OI0005305,O002589,P0274,1
OI0005306,O002590,P0186,1
OI0005307,O002590,P0127,1
OI0005308,O002591,P0198,1
OI0005309,O002592,P0089,2
OI0005310,O002593,P0260,2
OI0005311,O002593,P0042,1
OI0005312,O002594,P0266,2
OI0005313,O002594,P0249,1
OI0005314,O002594,P0078,1
OI0005315,O002595,P0019,2
OI0005316,O002596,P0141,3
OI0005317,O002596,P0158,1
OI0005318,O002597,P0029,1
OI0005319,O002597,P0236,1
OI0005320,O002597,P0058,1
OI0005321,O002598,P0166,2
OI0005322,O002598,P0274,1
OI0005323,O002598,P0102,1
OI0005324,O002599,P0249,2
OI0005325,O002599,P0171,1
OI0005326,O002600,P0291,1
OI0005327,O002600,P0073,3
OI0005328,O002601,P0230,1
OI0005329,O002601,P0089,2
OI0005330,O002602,P0059,1
OI0005331,O002602,P0082,2
OI0005332,O002603,P0211,3
OI0005333,O002604,P0297,1
OI0005334,O002604,P0231,1
OI0005335,O002604,P0054,1
OI0005336,O002604,P0259,1
OI0005337,O002605,P0154,1
OI0005338,O002605,P0273,1
OI0005339,O002605,P0224,1
OI0005340,O002606,P0082,1
OI0005341,O002606,P0261,1
OI0005342,O002607,P0239,3
OI0005343,O002608,P0022,1
OI0005344,O002608,P0113,1
OI0005345,O002609,P0122,1
OI0005346,O002609,P0094,1
OI0005347,O002610,P0300,3
OI0005348,O002610,P0033,3
OI0005349,O002611,P0250,1
OI0005350,O002611,P0271,3
OI0005351,O002611,P0255,1
OI0005352,O002612,P0151,2
OI0005353,O002612,P0003,1
OI0005354,O002613,P0234,3
OI0005355,O002614,P0200,2
OI0005356,O002614,P0291,2
OI0005357,O002615,P0039,1
OI0005358,O002616,P0067,1
OI0005359,O002616,P0092,1
OI0005360,O002616,P0196,1
OI0005361,O002616,P0216,1
OI0005362,O002617,P0280,1
OI0005363,O002618,P0287,3
OI0005364,O002618,P0096,3
OI0005365,O002618,P0270,1
OI0005366,O002619,P0300,1
OI0005367,O002619,P0173,1
OI0005368,O002620,P0116,2
OI0005369,O002621,P0108,1
OI0005370,O002621,P0193,1
OI0005371,O002621,P0166,1
OI0005372,O002622,P0252,1
OI0005373,O002622,P0085,1
OI0005374,O002623,P0232,1
OI0005375,O002624,P0036,1
OI0005376,O002624,P0058,1
OI0005377,O002625,P0146,1
OI0005378,O002625,P0119,1
OI0005379,O002625,P0143,1
OI0005380,O002626,P0079,1
OI0005381,O002627,P0266,1
OI0005382,O002627,P0193,1
OI0005383,O002628,P0102,1
OI0005384,O002628,P0039,1
OI0005385,O002629,P0250,1
OI0005386,O002630,P0042,1
OI0005387,O002630,P0112,2
OI0005388,O002630,P0069,1
OI0005389,O002631,P0024,3
OI0005390,O002632,P0151,1
OI0005391,O002632,P0192,1
OI0005392,O002632,P0024,1
OI0005393,O002632,P0086,1
OI0005394,O002633,P0085,1
OI0005395,O002633,P0071,1
OI0005396,O002633,P0243,3
OI0005397,O002633,P0272,1
OI0005398,O002634,P0179,1
OI0005399,O002634,P0259,1
OI0005400,O002635,P0092,1
OI0005401,O002636,P0084,1
OI0005402,O002636,P0101,1
OI0005403,O002637,P0284,3
OI0005404,O002637,P0013,1
OI0005405,O002638,P0258,1
OI0005406,O002639,P0240,2
OI0005407,O002640,P0047,1
OI0005408,O002641,P0024,2
OI0005409,O002642,P0045,1
OI0005410,O002643,P0119,1
OI0005411,O002643,P0102,1
OI0005412,O002644,P0094,1
OI0005413,O002644,P0075,1
OI0005414,O002645,P0025,2
OI0005415,O002645,P0159,1
OI0005416,O002646,P0115,3
OI0005417,O002647,P0054,2
OI0005418,O002647,P0193,1
OI0005419,O002648,P0154,3
OI0005420,O002648,P0032,1
OI0005421,O002649,P0224,1
OI0005422,O002649,P0037,1
OI0005423,O002649,P0129,2
OI0005424,O002650,P0191,1
OI0005425,O002651,P0025,2
OI0005426,O002651,P0284,1
OI0005427,O002652,P0018,3
OI0005428,O002653,P0116,1
OI0005429,O002654,P0115,1
OI0005430,O002654,P0261,1
OI0005431,O002655,P0055,1
OI0005432,O002656,P0055,1
OI0005433,O002656,P0159,1
OI0005434,O002657,P0247,3
OI0005435,O002657,P0040,1
OI0005436,O002658,P0245,1
OI0005437,O002658,P0286,1
OI0005438,O002658,P0024,2
OI0005439,O002659,P0177,1
OI0005440,O002659,P0227,1
OI0005441,O002660,P0275,2
OI0005442,O002660,P0178,1
OI0005443,O002660,P0097,1
OI0005444,O002661,P0004,1
OI0005445,O002661,P0178,1
OI0005446,O002662,P0013,2
OI0005447,O002663,P0293,1
OI0005448,O002664,P0213,1
OI0005449,O002664,P0294,1
OI0005450,O002664,P0008,1
OI0005451,O002664,P0104,1
OI0005452,O002665,P0100,1
OI0005453,O002666,P0048,1
OI0005454,O002667,P0259,3
OI0005455,O002668,P0193,2
OI0005456,O002669,P0267,2
OI0005457,O002669,P0057,1
OI0005458,O002670,P0178,1
OI0005459,O002670,P0040,1
OI0005460,O002671,P0055,1
OI0005461,O002671,P0179,1
OI0005462,O002672,P0184,1
OI0005463,O002672,P0183,1
OI0005464,O002673,P0079,1
OI0005465,O002674,P0140,1
OI0005466,O002675,P0148,1
OI0005467,O002675,P0049,1
OI0005468,O002676,P0208,1
OI0005469,O002677,P0245,1
OI0005470,O002678,P0175,1
OI0005471,O002678,P0036,1
OI0005472,O002678,P0037,2
OI0005473,O002679,P0075,1
OI0005474,O002679,P0088,3
OI0005475,O002680,P0043,1
OI0005476,O002680,P0161,1
OI0005477,O002681,P0114,1
OI0005478,O002681,P0209,1
OI0005479,O002681,P0037,1
OI0005480,O002681,P0035,1
OI0005481,O002682,P0252,1
OI0005482,O002683,P0129,2
OI0005483,O002683,P0289,1
OI0005484,O002684,P0150,1
OI0005485,O002684,P0227,2
OI0005486,O002685,P0179,2
OI0005487,O002686,P0272,1
OI0005488,O002686,P0256,1
OI0005489,O002686,P0273,1
OI0005490,O002687,P0125,2
OI0005491,O002687,P0043,1
OI0005492,O002688,P0251,1
OI0005493,O002689,P0116,3
OI0005494,O002690,P0206,2
OI0005495,O002690,P0205,2
OI0005496,O002690,P0014,3
OI0005497,O002690,P0045,1
OI0005498,O002691,P0019,1
OI0005499,O002691,P0242,1
OI0005500,O002692,P0290,1
OI0005501,O002692,P0093,2
OI0005502,O002693,P0212,1
OI0005503,O002693,P0083,1
OI0005504,O002694,P0011,1
OI0005505,O002694,P0062,2
OI0005506,O002695,P0239,2
OI0005507,O002695,P0150,1
OI0005508,O002695,P0023,1
OI0005509,O002696,P0161,1
OI0005510,O002697,P0049,2
OI0005511,O002697,P0168,1
OI0005512,O002698,P0091,1
OI0005513,O002699,P0026,1
OI0005514,O002700,P0225,1
OI0005515,O002700,P0224,1
OI0005516,O002701,P0083,1
OI0005517,O002701,P0236,1
OI0005518,O002701,P0265,1
OI0005519,O002701,P0053,1
OI0005520,O002702,P0074,1
OI0005521,O002703,P0012,1
OI0005522,O002703,P0252,1
OI0005523,O002703,P0208,1
OI0005524,O002704,P0075,1
OI0005525,O002705,P0032,1
OI0005526,O002706,P0240,1
OI0005527,O002707,P0146,2
OI0005528,O002708,P0181,1
OI0005529,O002708,P0018,2
OI0005530,O002708,P0035,1
OI0005531,O002709,P0262,3
OI0005532,O002710,P0076,1
OI0005533,O002710,P0217,3
OI0005534,O002711,P0025,1
OI0005535,O002711,P0122,2
OI0005536,O002711,P0247,1
OI0005537,O002711,P0149,3
OI0005538,O002712,P0277,1
OI0005539,O002713,P0021,1
OI0005540,O002713,P0128,1
OI0005541,O002714,P0168,1
OI0005542,O002714,P0084,2
OI0005543,O002715,P0004,1
OI0005544,O002715,P0017,1
OI0005545,O002715,P0173,1
OI0005546,O002716,P0248,1
OI0005547,O002717,P0072,1
OI0005548,O002717,P0217,1
OI0005549,O002717,P0009,1
OI0005550,O002717,P0142,1
OI0005551,O002718,P0189,1
OI0005552,O002718,P0096,2
OI0005553,O002718,P0135,1
OI0005554,O002719,P0228,1
OI0005555,O002719,P0185,1
OI0005556,O002720,P0261,1
OI0005557,O002720,P0272,1
OI0005558,O002721,P0197,1
OI0005559,O002721,P0194,1
OI0005560,O002721,P0036,1
OI0005561,O002722,P0290,2
OI0005562,O002722,P0123,2
OI0005563,O002722,P0177,2
OI0005564,O002723,P0103,1
OI0005565,O002724,P0119,1
OI0005566,O002724,P0248,1
OI0005567,O002725,P0061,1
OI0005568,O002725,P0103,1
OI0005569,O002726,P0176,1
OI0005570,O002726,P0032,2
OI0005571,O002726,P0097,1
OI0005572,O002727,P0026,1
OI0005573,O002727,P0020,1
OI0005574,O002728,P0031,3
OI0005575,O002729,P0240,1
OI0005576,O002729,P0136,2
OI0005577,O002730,P0101,1
OI0005578,O002730,P0088,1
OI0005579,O002730,P0008,1
OI0005580,O002731,P0283,1
OI0005581,O002732,P0273,2
OI0005582,O002732,P0293,2
OI0005583,O002733,P0161,1
OI0005584,O002733,P0088,1
OI0005585,O002734,P0245,2
OI0005586,O002735,P0070,2
OI0005587,O002735,P0217,3
OI0005588,O002735,P0155,1
OI0005589,O002735,P0295,1
OI0005590,O002736,P0271,1
OI0005591,O002736,P0293,1
OI0005592,O002737,P0112,1
OI0005593,O002737,P0256,1
OI0005594,O002738,P0085,1
OI0005595,O002738,P0219,2
OI0005596,O002739,P0199,1
OI0005597,O002739,P0045,2
OI0005598,O002740,P0247,1
OI0005599,O002740,P0199,1
OI0005600,O002741,P0065,3
OI0005601,O002742,P0218,1
OI0005602,O002742,P0065,1
OI0005603,O002743,P0124,1
OI0005604,O002744,P0216,1
OI0005605,O002744,P0292,3
OI0005606,O002745,P0183,3
OI0005607,O002745,P0244,1
OI0005608,O002746,P0042,1
OI0005609,O002746,P0063,1
OI0005610,O002746,P0068,2
OI0005611,O002747,P0240,2
OI0005612,O002747,P0009,1
OI0005613,O002748,P0020,2
OI0005614,O002748,P0143,1
OI0005615,O002748,P0208,1
OI0005616,O002748,P0213,2
OI0005617,O002749,P0048,1
OI0005618,O002750,P0079,1
OI0005619,O002750,P0022,1
OI0005620,O002751,P0282,1
OI0005621,O002751,P0262,1
OI0005622,O002752,P0173,1
OI0005623,O002752,P0240,1
OI0005624,O002752,P0176,1
OI0005625,O002752,P0153,1
OI0005626,O002753,P0267,1
OI0005627,O002753,P0093,3
OI0005628,O002754,P0290,1
OI0005629,O002754,P0097,1
OI0005630,O002754,P0122,2
OI0005631,O002754,P0207,2
OI0005632,O002755,P0269,2
OI0005633,O002756,P0058,1
OI0005634,O002756,P0066,1
OI0005635,O002757,P0203,1
OI0005636,O002757,P0209,1
OI0005637,O002757,P0019,3
OI0005638,O002758,P0282,1
OI0005639,O002758,P0191,1
OI0005640,O002758,P0159,1
OI0005641,O002759,P0293,1
OI0005642,O002760,P0218,1
OI0005643,O002761,P0196,1
OI0005644,O002761,P0291,1
OI0005645,O002762,P0086,1
OI0005646,O002762,P0181,2
OI0005647,O002762,P0087,2
OI0005648,O002762,P0232,1
OI0005649,O002763,P0021,2
OI0005650,O002764,P0116,1
OI0005651,O002764,P0019,1
OI0005652,O002764,P0081,2
OI0005653,O002765,P0133,1
OI0005654,O002765,P0050,1
OI0005655,O002765,P0044,1
OI0005656,O002766,P0093,1
OI0005657,O002766,P0164,1
OI0005658,O002767,P0016,1
OI0005659,O002768,P0106,1
OI0005660,O002769,P0126,1
OI0005661,O002769,P0116,1
OI0005662,O002769,P0004,1
OI0005663,O002770,P0253,1
OI0005664,O002770,P0001,1
OI0005665,O002770,P0182,1
OI0005666,O002770,P0167,1
OI0005667,O002771,P0259,1
OI0005668,O002772,P0239,2
OI0005669,O002772,P0009,1
OI0005670,O002773,P0026,1
OI0005671,O002773,P0018,3
OI0005672,O002773,P0278,1
OI0005673,O002774,P0087,1
OI0005674,O002775,P0143,1
OI0005675,O002775,P0014,1
OI0005676,O002775,P0221,3
OI0005677,O002776,P0210,2
OI0005678,O002776,P0149,1
OI0005679,O002777,P0104,3
OI0005680,O002778,P0091,2
OI0005681,O002779,P0135,1
OI0005682,O002780,P0256,1
OI0005683,O002780,P0010,1
OI0005684,O002781,P0011,1
OI0005685,O002781,P0116,1
OI0005686,O002782,P0005,1
OI0005687,O002783,P0135,1
OI0005688,O002783,P0227,2
OI0005689,O002784,P0039,2
OI0005690,O002784,P0277,3
OI0005691,O002785,P0203,1
OI0005692,O002785,P0008,1
OI0005693,O002786,P0182,1
OI0005694,O002786,P0230,1
OI0005695,O002787,P0175,1
OI0005696,O002787,P0228,1
OI0005697,O002788,P0185,1
OI0005698,O002788,P0155,3
OI0005699,O002788,P0086,1
OI0005700,O002788,P0054,1
OI0005701,O002789,P0174,3
OI0005702,O002790,P0239,1
OI0005703,O002791,P0035,1
OI0005704,O002791,P0059,1
OI0005705,O002792,P0105,1
OI0005706,O002793,P0088,1
OI0005707,O002794,P0159,1
OI0005708,O002795,P0212,1
OI0005709,O002795,P0147,2
OI0005710,O002795,P0127,1
OI0005711,O002796,P0019,1
OI0005712,O002796,P0045,1
OI0005713,O002796,P0250,1
OI0005714,O002797,P0288,2
OI0005715,O002798,P0208,1
OI0005716,O002799,P0231,1
OI0005717,O002799,P0016,1
OI0005718,O002799,P0113,1
OI0005719,O002799,P0171,2
OI0005720,O002800,P0163,1
OI0005721,O002800,P0227,1
OI0005722,O002801,P0286,3
OI0005723,O002802,P0210,1
OI0005724,O002803,P0084,1
OI0005725,O002804,P0198,1
OI0005726,O002805,P0011,2
OI0005727,O002806,P0297,1
OI0005728,O002807,P0015,3
OI0005729,O002807,P0156,2
OI0005730,O002808,P0135,1
OI0005731,O002809,P0040,2
OI0005732,O002809,P0039,1
OI0005733,O002810,P0213,1
OI0005734,O002810,P0288,1
OI0005735,O002810,P0103,1
OI0005736,O002811,P0268,2
OI0005737,O002811,P0190,1
OI0005738,O002812,P0077,1
OI0005739,O002812,P0010,3
OI0005740,O002813,P0038,1
OI0005741,O002813,P0028,1
OI0005742,O002814,P0191,3
OI0005743,O002815,P0063,2
OI0005744,O002815,P0142,1
OI0005745,O002816,P0142,1
OI0005746,O002816,P0069,1
OI0005747,O002817,P0172,1
OI0005748,O002818,P0110,1
OI0005749,O002818,P0147,1
OI0005750,O002819,P0300,1
OI0005751,O002820,P0249,2
OI0005752,O002821,P0235,3
OI0005753,O002822,P0046,3
OI0005754,O002822,P0126,1
OI0005755,O002823,P0188,3
OI0005756,O002823,P0138,2
OI0005757,O002824,P0107,1
OI0005758,O002825,P0059,1
OI0005759,O002825,P0211,2
OI0005760,O002825,P0150,1
OI0005761,O002826,P0066,1
OI0005762,O002827,P0154,1
OI0005763,O002827,P0156,1
OI0005764,O002827,P0219,1
OI0005765,O002828,P0268,2
OI0005766,O002828,P0222,1
OI0005767,O002828,P0206,2
OI0005768,O002829,P0088,1
OI0005769,O002829,P0120,2
OI0005770,O002829,P0161,1
OI0005771,O002830,P0085,2
OI0005772,O002830,P0259,1
OI0005773,O002830,P0275,1
OI0005774,O002830,P0074,2
OI0005775,O002831,P0039,1
OI0005776,O002831,P0182,1
OI0005777,O002832,P0268,1
OI0005778,O002833,P0132,1
OI0005779,O002833,P0253,1
OI0005780,O002834,P0238,1
OI0005781,O002834,P0052,1
OI0005782,O002834,P0079,1
OI0005783,O002835,P0190,2
OI0005784,O002836,P0028,1
OI0005785,O002837,P0181,1
OI0005786,O002837,P0279,1
OI0005787,O002837,P0089,2
OI0005788,O002838,P0110,2
OI0005789,O002838,P0050,2
OI0005790,O002838,P0046,3
OI0005791,O002839,P0200,1
OI0005792,O002840,P0220,1
OI0005793,O002840,P0087,2
OI0005794,O002841,P0151,1
OI0005795,O002842,P0009,2
OI0005796,O002843,P0188,2
OI0005797,O002844,P0233,1
OI0005798,O002845,P0135,1
OI0005799,O002846,P0270,2
OI0005800,O002846,P0279,2
OI0005801,O002847,P0281,2
OI0005802,O002847,P0251,1
OI0005803,O002847,P0096,1
OI0005804,O002848,P0093,1
OI0005805,O002848,P0292,1
OI0005806,O002849,P0138,2
OI0005807,O002849,P0269,1
OI0005808,O002849,P0079,2
OI0005809,O002850,P0277,3
OI0005810,O002850,P0272,1
OI0005811,O002851,P0293,1
OI0005812,O002851,P0257,3
OI0005813,O002851,P0152,1
OI0005814,O002852,P0085,1
OI0005815,O002852,P0200,2
OI0005816,O002852,P0014,1
OI0005817,O002852,P0103,1
OI0005818,O002853,P0265,1
OI0005819,O002853,P0129,1
OI0005820,O002853,P0122,1
OI0005821,O002854,P0070,1
OI0005822,O002855,P0132,2
OI0005823,O002855,P0210,1
OI0005824,O002856,P0124,1
OI0005825,O002857,P0159,3
OI0005826,O002858,P0200,1
OI0005827,O002859,P0074,1
OI0005828,O002860,P0106,1
OI0005829,O002860,P0250,1
OI0005830,O002861,P0181,1
OI0005831,O002861,P0199,1
OI0005832,O002862,P0038,1
OI0005833,O002862,P0167,1
OI0005834,O002863,P0128,1
OI0005835,O002864,P0056,1
OI0005836,O002864,P0100,2
OI0005837,O002865,P0013,1
OI0005838,O002866,P0294,1
OI0005839,O002866,P0163,1
OI0005840,O002866,P0050,2
OI0005841,O002867,P0014,1
OI0005842,O002868,P0140,1
OI0005843,O002869,P0158,1
OI0005844,O002869,P0138,1
OI0005845,O002869,P0011,1
OI0005846,O002870,P0219,1
OI0005847,O002870,P0294,1
OI0005848,O002870,P0186,1
OI0005849,O002871,P0273,1
OI0005850,O002871,P0142,1
OI0005851,O002872,P0263,1
OI0005852,O002872,P0005,1
OI0005853,O002872,P0151,2
OI0005854,O002873,P0168,2
OI0005855,O002874,P0218,1
OI0005856,O002875,P0283,1
OI0005857,O002876,P0017,1
OI0005858,O002876,P0052,1
OI0005859,O002876,P0292,2
OI0005860,O002876,P0171,1
OI0005861,O002877,P0201,1
OI0005862,O002878,P0191,1
OI0005863,O002878,P0220,1
OI0005864,O002879,P0144,1
OI0005865,O002879,P0038,1
OI0005866,O002879,P0044,1
OI0005867,O002880,P0060,2
OI0005868,O002880,P0163,1
OI0005869,O002880,P0041,1
OI0005870,O002880,P0110,1
OI0005871,O002881,P0266,1
OI0005872,O002881,P0236,3
OI0005873,O002882,P0161,1
OI0005874,O002883,P0288,1
OI0005875,O002883,P0194,1
OI0005876,O002884,P0300,3
OI0005877,O002885,P0022,1
OI0005878,O002885,P0147,2
OI0005879,O002885,P0254,1
OI0005880,O002886,P0211,1
OI0005881,O002886,P0140,2
OI0005882,O002886,P0289,1
OI0005883,O002886,P0175,3
OI0005884,O002887,P0053,1
OI0005885,O002888,P0081,2
OI0005886,O002888,P0011,1
OI0005887,O002889,P0287,1
OI0005888,O002890,P0137,1
OI0005889,O002891,P0089,1
OI0005890,O002892,P0263,1
OI0005891,O002892,P0199,1
OI0005892,O002893,P0269,1
OI0005893,O002893,P0196,1
OI0005894,O002893,P0163,1
OI0005895,O002894,P0229,2
OI0005896,O002895,P0177,1
OI0005897,O002895,P0008,1
OI0005898,O002896,P0166,2
OI0005899,O002896,P0054,2
OI0005900,O002896,P0002,1
OI0005901,O002897,P0103,2
OI0005902,O002897,P0261,1
OI0005903,O002898,P0158,1
OI0005904,O002898,P0133,1
OI0005905,O002899,P0296,1
OI0005906,O002899,P0040,1
OI0005907,O002899,P0239,2
OI0005908,O002900,P0300,1
OI0005909,O002900,P0253,2
OI0005910,O002900,P0159,1
OI0005911,O002901,P0062,1
OI0005912,O002902,P0020,2
OI0005913,O002903,P0291,1
OI0005914,O002904,P0280,2
OI0005915,O002904,P0255,1
OI0005916,O002905,P0177,1
OI0005917,O002905,P0045,1
OI0005918,O002906,P0159,1
OI0005919,O002906,P0293,1
OI0005920,O002906,P0146,1
OI0005921,O002907,P0210,1
OI0005922,O002907,P0271,1
OI0005923,O002908,P0231,1
OI0005924,O002908,P0170,1
OI0005925,O002909,P0290,1
OI0005926,O002910,P0284,1
OI0005927,O002910,P0228,3
OI0005928,O002911,P0235,1
OI0005929,O002911,P0214,1
OI0005930,O002912,P0139,1
OI0005931,O002913,P0053,1
OI0005932,O002913,P0156,2
OI0005933,O002913,P0240,1
OI0005934,O002913,P0108,1
OI0005935,O002914,P0280,1
OI0005936,O002915,P0170,2
OI0005937,O002915,P0243,1
OI0005938,O002915,P0283,1
OI0005939,O002915,P0107,1
OI0005940,O002916,P0107,1
OI0005941,O002917,P0102,1
OI0005942,O002918,P0027,1
OI0005943,O002918,P0174,1
OI0005944,O002919,P0004,2
OI0005945,O002919,P0125,2
OI0005946,O002920,P0232,1
OI0005947,O002920,P0070,1
OI0005948,O002921,P0102,1
OI0005949,O002922,P0041,3
OI0005950,O002923,P0014,1
OI0005951,O002923,P0053,1
OI0005952,O002923,P0093,1
OI0005953,O002924,P0287,2
OI0005954,O002924,P0133,1
OI0005955,O002925,P0055,2
OI0005956,O002925,P0180,1
OI0005957,O002925,P0025,1
OI0005958,O002925,P0225,1
OI0005959,O002926,P0108,3
OI0005960,O002927,P0222,2
OI0005961,O002928,P0017,1
OI0005962,O002928,P0049,1
OI0005963,O002928,P0194,2
OI0005964,O002929,P0283,1
OI0005965,O002930,P0133,1
OI0005966,O002931,P0093,1
