order_id,customer_id,order_date,status,discount_amount
O003321,C01176,2026-04-28,Completed,20
O003322,C00893,2026-08-20,Completed,0
O003323,C01155,2026-07-10,Completed,15
O003324,C01590,2026-07-26,Completed,30
O003325,C01384,2026-04-24,Completed,15
O003326,C01004,2025-11-19,Cancelled,20
O003327,C01746,2026-06-27,Completed,0
O003328,C01441,2026-03-20,Completed,5
O003329,C00242,2026-07-22,Completed,10
O003330,C00735,2026-06-19,Completed,15
O003331,C00025,2026-04-05,Completed,5
O003332,C01620,2026-03-01,Completed,20
O003333,C01782,2026-03-19,Completed,0
O003334,C01789,2025-12-20,Completed,15
O003335,C01794,2026-04-07,Completed,20
O003336,C00559,2026-08-01,Completed,0
O003337,C00240,2026-07-02,Completed,20
O003338,C00685,2026-01-24,Completed,0
O003339,C01067,2026-06-17,Completed,5
O003340,C01768,2026-06-24,Completed,30
O003341,C01459,2026-06-26,Completed,0
O003342,C00750,2025-11-17,Completed,5
O003343,C00560,2026-08-15,Completed,5
O003344,C01793,2025-08-22,Completed,10
O003345,C00196,2026-04-14,Completed,10
O003346,C00034,2026-03-13,Completed,5
O003347,C00618,2026-05-25,Completed,30
O003348,C00643,2026-03-17,Completed,10
O003349,C01170,2026-04-30,Completed,10
O003350,C01910,2025-09-17,Completed,20
O003351,C00612,2026-05-09,Completed,30
O003352,C01728,2025-10-26,Completed,0
O003353,C01063,2026-02-12,Completed,0
O003354,C00370,2026-05-24,Completed,0
O003355,C01582,2026-05-15,Completed,5
O003356,C01776,2026-04-21,Completed,0
O003357,C01222,2025-10-15,Completed,5
O003358,C00605,2026-07-14,Completed,5
O003359,C00339,2025-05-30,Completed,5
O003360,C00419,2026-08-11,Completed,5
O003361,C01548,2026-06-14,Cancelled,10
O003362,C01429,2025-11-07,Completed,10
O003363,C01076,2025-12-22,Completed,5
O003364,C00574,2026-06-07,Completed,15
O003365,C00201,2025-10-18,Completed,10
O003366,C00130,2026-02-12,Completed,20
O003367,C01093,2026-06-06,Completed,15
O003368,C00909,2026-03-22,Completed,0
O003369,C00209,2026-06-07,Completed,20
O003370,C00058,2026-03-10,Completed,5
O003371,C00243,2025-10-25,Completed,15
O003372,C01639,2026-01-08,Cancelled,20
O003373,C00018,2026-05-31,Completed,20
O003374,C01082,2026-02-22,Completed,0
O003375,C00487,2025-08-10,Completed,0
O003376,C00207,2026-04-08,Completed,10
O003377,C00924,2026-02-08,Completed,0
O003378,C01121,2026-03-16,Cancelled,20
O003379,C01963,2026-06-01,Completed,10
O003380,C00624,2026-05-31,Completed,30
O003381,C00282,2026-05-26,Completed,0
O003382,C01612,2025-10-01,Completed,0
O003383,C01236,2026-04-13,Completed,10
O003384,C00305,2026-05-24,Completed,20
O003385,C01949,2025-11-27,Completed,10
O003386,C01586,2026-04-05,Completed,0
O003387,C01763,2026-05-12,Completed,0
O003388,C00701,2026-04-17,Completed,20
O003389,C00096,2026-01-08,Completed,0
O003390,C00640,2026-03-15,Completed,15
O003391,C01315,2026-07-06,Completed,15
O003392,C01634,2026-04-04,Completed,5
O003393,C00794,2025-02-22,Completed,0
O003394,C00934,2026-05-18,Completed,0
O003395,C01634,2026-08-17,Completed,5
O003396,C01666,2026-07-20,Completed,5
O003397,C00580,2025-06-15,Completed,5
O003398,C00985,2026-07-25,Completed,0
O003399,C01888,2026-07-12,Completed,30
O003400,C00250,2026-05-19,Completed,20
O003401,C01932,2026-06-16,Completed,5
O003402,C01063,2026-08-06,Completed,20
O003403,C00030,2026-07-02,Completed,15
O003404,C01005,2026-01-03,Completed,15
O003405,C00024,2025-09-28,Completed,10
O003406,C01971,2026-03-14,Completed,15
O003407,C01112,2026-05-24,Completed,0
O003408,C00589,2026-08-17,Completed,20
O003409,C00078,2025-03-11,Completed,0
O003410,C01570,2026-05-02,Completed,10
O003411,C01298,2026-06-30,Completed,0
O003412,C01007,2026-03-31,Completed,0
O003413,C01972,2025-06-09,Completed,0
O003414,C00352,2025-08-21,Cancelled,10
O003415,C01968,2026-05-01,Completed,0
O003416,C01586,2026-01-12,Completed,20
O003417,C01447,2026-03-07,Completed,20
O003418,C00949,2025-06-18,Completed,0
O003419,C00334,2025-12-01,Cancelled,0
O003420,C00935,2025-07-29,Completed,10
O003421,C01190,2026-03-17,Completed,15
O003422,C01947,2026-08-03,Completed,10
O003423,C01888,2026-01-30,Completed,15
O003424,C00181,2026-03-12,Completed,10
O003425,C00634,2025-10-27,Completed,5
O003426,C01451,2025-11-27,Completed,5
O003427,C00274,2025-07-25,Cancelled,0
O003428,C01658,2026-07-28,Completed,5
O003429,C00699,2026-08-18,Completed,10
O003430,C00621,2026-07-16,Completed,0
O003431,C00248,2026-01-07,Completed,10
O003432,C00030,2026-04-07,Completed,10
O003433,C00985,2026-03-15,Completed,5
O003434,C00168,2026-05-12,Completed,0
O003435,C01009,2026-07-25,Completed,20
O003436,C01083,2026-03-11,Completed,30
O003437,C00310,2026-04-28,Completed,5
O003438,C00481,2025-09-12,Completed,0
O003439,C00628,2026-08-13,Completed,0
O003440,C01492,2026-01-17,Completed,20
O003441,C01993,2026-02-02,Completed,10
O003442,C00340,2026-07-28,Completed,0
O003443,C00077,2026-07-29,Completed,30
O003444,C01875,2026-08-17,Completed,5
O003445,C01064,2025-10-31,Completed,10
O003446,C01821,2025-04-04,Completed,0
O003447,C00109,2026-05-17,Completed,0
O003448,C00423,2025-10-28,Completed,20
O003449,C00526,2026-08-20,Completed,15
O003450,C00875,2026-02-16,Completed,20
O003451,C01364,2026-05-21,Completed,0
O003452,C01279,2026-01-30,Completed,0
O003453,C00765,2026-03-06,Completed,0
O003454,C01304,2026-08-05,Completed,0
O003455,C00660,2026-05-15,Completed,20
O003456,C01054,2026-07-17,Cancelled,0
O003457,C00993,2025-11-13,Completed,10
O003458,C00701,2025-12-07,Completed,10
O003459,C00931,2026-08-02,Completed,10
O003460,C01360,2026-08-20,Completed,0
O003461,C01749,2026-07-01,Cancelled,0
O003462,C00019,2026-05-29,Completed,0
O003463,C00552,2025-04-22,Completed,0
O003464,C00652,2025-12-31,Completed,0
O003465,C00741,2026-05-09,Cancelled,0
O003466,C01438,2025-08-28,Completed,0
O003467,C01894,2026-05-23,Completed,5
O003468,C00327,2026-04-01,Cancelled,5
O003469,C00455,2025-11-03,Completed,5
O003470,C01282,2025-12-08,Completed,10
O003471,C00377,2026-03-30,Completed,5
O003472,C00582,2026-03-25,Completed,0
O003473,C00220,2025-08-13,Completed,0
O003474,C00946,2026-04-13,Completed,0
O003475,C01173,2026-08-06,Completed,5
O003476,C00826,2025-03-11,Completed,5
O003477,C01658,2026-04-16,Completed,20
O003478,C01997,2026-06-27,Completed,0
O003479,C01996,2025-12-26,Completed,5
O003480,C00277,2026-07-17,Completed,15
O003481,C00141,2026-07-08,Completed,0
O003482,C01543,2025-07-23,Completed,0
O003483,C00543,2026-04-03,Completed,0
O003484,C01068,2026-08-13,Cancelled,10
O003485,C01507,2025-09-16,Completed,10
O003486,C01615,2026-06-09,Completed,0
O003487,C00768,2026-01-26,Completed,10
O003488,C00784,2026-08-07,Completed,0
O003489,C01828,2026-03-10,Completed,10
O003490,C00350,2025-08-28,Completed,0
O003491,C01479,2025-12-20,Completed,15
O003492,C01319,2025-12-03,Completed,5
O003493,C00503,2026-04-07,Completed,0
O003494,C01248,2025-08-17,Completed,0
O003495,C01498,2026-03-20,Completed,5
O003496,C01871,2026-05-10,Completed,5
O003497,C00178,2026-06-27,Completed,15
O003498,C00103,2026-01-19,Cancelled,0
O003499,C01936,2026-03-09,Completed,20
O003500,C00810,2025-08-28,Completed,0
O003501,C00027,2026-06-12,Completed,15
O003502,C00298,2026-06-20,Completed,5
O003503,C00588,2025-07-23,Completed,15
O003504,C01590,2026-04-05,Completed,10
O003505,C00936,2025-08-28,Completed,0
O003506,C00306,2025-12-12,Completed,5
O003507,C01972,2026-01-21,Completed,0
O003508,C00958,2026-02-09,Completed,5
O003509,C00636,2026-02-18,Completed,10
O003510,C00557,2025-08-28,Completed,0
O003511,C01994,2026-05-11,Completed,20
O003512,C00357,2025-03-31,Completed,20
O003513,C00194,2025-10-10,Completed,10
O003514,C00620,2026-06-16,Completed,20
O003515,C01674,2026-04-25,Completed,0
O003516,C00447,2025-01-15,Cancelled,20
O003517,C00385,2025-11-26,Completed,5
O003518,C01112,2026-06-22,Completed,0
O003519,C00869,2026-07-14,Completed,0
O003520,C00542,2026-04-28,Completed,0
O003521,C01881,2025-09-17,Completed,10
O003522,C01702,2026-07-18,Completed,5
O003523,C00812,2025-07-09,Completed,10
O003524,C01775,2025-12-03,Completed,15
O003525,C00805,2025-05-23,Completed,0
O003526,C01414,2026-02-16,Completed,10
O003527,C01285,2026-02-22,Completed,15
O003528,C01941,2026-04-05,Completed,0
O003529,C00221,2026-07-12,Completed,0
O003530,C00293,2026-01-23,Completed,0
O003531,C01979,2026-01-27,Completed,15
O003532,C01793,2026-03-02,Completed,0
O003533,C01202,2025-06-02,Completed,0
O003534,C00760,2026-07-08,Completed,10
O003535,C01397,2025-12-15,Completed,10
O003536,C00480,2026-06-02,Completed,0
O003537,C00974,2026-04-05,Completed,20
O003538,C01493,2026-07-27,Completed,30
O003539,C01107,2026-07-11,Cancelled,0
O003540,C00985,2025-09-05,Completed,15
O003541,C00416,2025-05-16,Completed,15
O003542,C01725,2025-09-24,Completed,5
O003543,C01562,2025-08-09,Completed,0
O003544,C01578,2026-05-21,Completed,0
O003545,C00147,2026-07-20,Completed,5
O003546,C01956,2025-11-17,Completed,0
O003547,C00328,2026-01-01,Completed,0
O003548,C00386,2026-03-15,Completed,10
O003549,C00787,2026-02-17,Completed,5
O003550,C01114,2026-03-12,Completed,0
O003551,C00904,2026-01-24,Completed,10
O003552,C00280,2025-12-03,Completed,5
O003553,C01810,2025-11-17,Completed,0
O003554,C01106,2026-07-30,Completed,10
O003555,C01447,2026-08-03,Completed,0
O003556,C00084,2026-08-13,Completed,15
O003557,C01921,2026-05-19,Cancelled,0
O003558,C01710,2025-10-19,Completed,10
O003559,C00765,2025-12-12,Completed,0
O003560,C01192,2025-12-28,Completed,5
O003561,C01811,2026-06-17,Completed,0
O003562,C00512,2026-05-26,Completed,5
O003563,C01352,2026-05-17,Completed,5
O003564,C01588,2026-04-02,Completed,0
O003565,C01473,2025-11-27,Completed,5
O003566,C01865,2026-02-19,Completed,5
O003567,C01569,2026-04-04,Completed,0
O003568,C00210,2026-06-01,Completed,0
O003569,C01700,2025-11-06,Completed,5
O003570,C00737,2025-11-05,Completed,5
O003571,C00017,2026-05-28,Completed,10
O003572,C01720,2026-05-26,Completed,10
O003573,C00809,2026-07-12,Completed,0
O003574,C01296,2025-08-10,Completed,5
O003575,C01714,2026-06-15,Completed,5
O003576,C00345,2026-02-07,Completed,5
O003577,C01106,2025-10-29,Completed,0
O003578,C01852,2026-01-16,Completed,20
O003579,C00644,2026-02-07,Completed,5
O003580,C00241,2026-08-16,Completed,20
O003581,C01495,2026-07-16,Completed,30
O003582,C01989,2026-06-29,Completed,10
O003583,C01814,2025-06-22,Completed,5
O003584,C00209,2026-05-13,Completed,5
O003585,C00389,2026-05-07,Completed,10
O003586,C01090,2025-10-09,Completed,5
O003587,C01291,2025-08-15,Completed,0
O003588,C00179,2025-07-13,Completed,10
O003589,C01029,2025-08-15,Completed,0
O003590,C00816,2026-04-12,Completed,10
O003591,C01911,2026-07-04,Completed,15
O003592,C00132,2026-05-27,Completed,10
O003593,C00419,2025-11-24,Completed,15
O003594,C01226,2026-06-01,Completed,0
O003595,C01224,2026-06-01,Completed,5
O003596,C00213,2025-10-06,Completed,0
O003597,C01076,2025-11-21,Cancelled,20
O003598,C01136,2025-04-16,Completed,0
O003599,C01609,2026-04-17,Completed,15
O003600,C01434,2025-02-23,Completed,15
O003601,C01210,2026-08-06,Completed,10
O003602,C00018,2026-06-26,Completed,0
O003603,C01593,2026-02-18,Completed,5
O003604,C01933,2025-12-04,Completed,0
O003605,C01265,2025-02-25,Completed,0
O003606,C00918,2026-02-28,Cancelled,10
O003607,C01840,2026-03-18,Completed,0
O003608,C01738,2026-08-20,Completed,0
O003609,C00409,2025-10-30,Completed,30
O003610,C00058,2026-08-20,Completed,0
O003611,C00605,2026-05-11,Completed,5
O003612,C00403,2026-03-22,Completed,5
O003613,C01830,2025-12-20,Completed,5
O003614,C01837,2026-05-01,Completed,0
O003615,C00892,2026-03-28,Completed,0
O003616,C01435,2026-02-25,Completed,0
O003617,C01254,2025-05-31,Completed,0
O003618,C01305,2026-06-24,Completed,0
O003619,C00702,2026-06-14,Completed,0
O003620,C01014,2026-05-24,Completed,20
O003621,C01689,2025-11-02,Completed,5
O003622,C00717,2025-08-04,Completed,5
O003623,C00757,2025-12-23,Completed,20
O003624,C01173,2026-01-07,Completed,20
O003625,C00939,2025-11-06,Completed,30
O003626,C01581,2025-12-24,Completed,5
O003627,C01775,2026-06-03,Completed,10
O003628,C00936,2025-08-26,Completed,0
O003629,C01738,2026-02-09,Completed,20
O003630,C01526,2025-08-09,Cancelled,30
O003631,C00177,2025-10-13,Completed,15
O003632,C00266,2026-02-24,Completed,20
O003633,C00259,2026-04-12,Completed,10
O003634,C01965,2026-01-09,Completed,30
O003635,C00195,2026-06-11,Completed,5
O003636,C00036,2025-11-10,Completed,15
O003637,C01992,2025-12-21,Completed,0
O003638,C01084,2026-06-11,Completed,5
O003639,C00189,2025-12-20,Completed,20
O003640,C01099,2026-04-17,Completed,0
O003641,C01697,2026-06-27,Completed,5
O003642,C00407,2025-12-11,Completed,10
O003643,C00036,2026-04-04,Completed,0
O003644,C00924,2026-03-30,Completed,10
O003645,C01873,2026-06-05,Completed,30
O003646,C01512,2026-05-16,Completed,30
O003647,C00462,2026-06-30,Completed,0
O003648,C01851,2025-12-19,Completed,5
O003649,C00955,2026-04-13,Completed,15
O003650,C00339,2026-02-05,Completed,15
O003651,C01272,2025-05-09,Cancelled,5
O003652,C01639,2025-04-20,Completed,20
O003653,C01061,2026-02-02,Completed,0
O003654,C01941,2026-07-17,Completed,10
O003655,C01401,2026-07-11,Completed,5
O003656,C01760,2025-05-04,Completed,10
O003657,C01018,2026-04-28,Completed,0
O003658,C00616,2026-05-11,Completed,0
O003659,C00656,2026-04-30,Completed,5
O003660,C01238,2026-04-23,Completed,20
O003661,C01133,2026-03-29,Completed,20
O003662,C00682,2026-06-18,Completed,0
O003663,C00639,2025-10-30,Completed,5
O003664,C00570,2025-07-05,Completed,10
O003665,C01086,2026-03-15,Completed,20
O003666,C00846,2026-02-03,Completed,5
O003667,C00493,2025-09-26,Completed,10
O003668,C01193,2025-10-16,Completed,10
O003669,C00215,2026-05-22,Completed,10
O003670,C00337,2026-04-18,Completed,5
O003671,C00360,2026-05-29,Completed,5
O003672,C00654,2026-05-19,Completed,5
O003673,C00057,2026-07-24,Completed,0
O003674,C01100,2026-07-19,Completed,5
O003675,C00950,2026-02-04,Completed,20
O003676,C00011,2025-12-07,Completed,5
O003677,C01208,2025-03-02,Cancelled,15
O003678,C01110,2026-01-12,Completed,5
O003679,C01600,2026-02-16,Completed,10
O003680,C01262,2025-09-22,Cancelled,5
O003681,C01760,2026-05-15,Completed,30
O003682,C00531,2026-02-28,Completed,20
O003683,C01109,2026-06-29,Completed,5
O003684,C00681,2026-05-10,Completed,0
O003685,C00603,2025-10-02,Completed,0
O003686,C01556,2026-07-08,Completed,5
O003687,C01144,2026-08-05,Completed,5
O003688,C00619,2026-05-30,Completed,5
O003689,C00732,2026-07-06,Completed,15
O003690,C01244,2026-02-05,Cancelled,10
O003691,C01383,2026-03-22,Completed,0
O003692,C00918,2026-04-24,Completed,20
O003693,C01354,2026-07-31,Completed,0
O003694,C01374,2025-07-31,Completed,0
O003695,C00123,2026-02-21,Completed,5
O003696,C00789,2026-01-22,Completed,5
O003697,C01607,2025-12-19,Completed,10
O003698,C01542,2026-04-19,Completed,0
O003699,C00796,2026-04-01,Completed,20
O003700,C01231,2025-11-28,Completed,20
O003701,C01379,2025-11-03,Completed,0
O003702,C01074,2025-12-26,Completed,0
O003703,C01978,2026-07-23,Completed,15
O003704,C00162,2026-02-01,Completed,0
O003705,C01200,2026-06-10,Completed,15
O003706,C00222,2026-03-19,Completed,0
O003707,C00618,2025-12-07,Completed,10
O003708,C01895,2025-10-29,Completed,5
O003709,C01755,2025-12-11,Completed,0
O003710,C00225,2026-04-07,Completed,10
O003711,C01993,2026-03-26,Completed,0
O003712,C00117,2025-11-25,Completed,0
O003713,C00812,2026-07-09,Completed,5
O003714,C01654,2025-10-03,Completed,15
O003715,C01791,2026-03-01,Completed,0
O003716,C00627,2025-08-22,Completed,0
O003717,C01989,2026-02-21,Completed,0
O003718,C00033,2025-06-10,Completed,5
O003719,C01778,2025-06-12,Completed,10
O003720,C01780,2025-10-09,Completed,0
O003721,C00453,2026-06-29,Completed,0
O003722,C01145,2025-04-26,Completed,5
O003723,C00098,2025-06-21,Completed,10
O003724,C00349,2026-01-08,Completed,0
O003725,C01036,2026-07-15,Completed,5
O003726,C01657,2026-07-08,Completed,0
O003727,C00297,2026-03-30,Completed,5
O003728,C01099,2026-05-09,Completed,5
O003729,C00094,2025-08-21,Completed,5
O003730,C00182,2026-05-19,Completed,0
O003731,C00962,2025-04-27,Cancelled,0
O003732,C01591,2025-09-29,Completed,20
O003733,C00454,2025-12-08,Completed,10
O003734,C00764,2026-03-03,Completed,10
O003735,C01596,2025-09-27,Completed,5
O003736,C01976,2025-06-27,Completed,10
O003737,C01594,2025-11-22,Completed,5
O003738,C00190,2026-08-08,Completed,10
O003739,C00079,2026-03-13,Completed,0
O003740,C01469,2025-06-07,Completed,15
O003741,C01079,2026-03-22,Completed,0
O003742,C01446,2026-06-08,Completed,5
O003743,C00394,2026-04-26,Completed,20
O003744,C01064,2026-01-15,Completed,10
O003745,C01614,2026-05-30,Completed,10
O003746,C01409,2025-12-12,Completed,15
O003747,C01748,2026-05-29,Completed,20
O003748,C01634,2026-01-17,Completed,10
O003749,C01563,2026-08-07,Completed,10
O003750,C01916,2026-01-30,Completed,10
O003751,C01396,2026-03-11,Completed,15
O003752,C01189,2026-06-01,Completed,30
O003753,C00684,2026-06-10,Completed,30
O003754,C01845,2026-06-17,Completed,0
O003755,C01565,2026-07-18,Completed,0
O003756,C01060,2026-02-02,Completed,5
O003757,C00146,2026-05-07,Completed,0
O003758,C00154,2026-08-16,Completed,5
O003759,C00723,2026-05-02,Completed,20
O003760,C01819,2026-05-24,Completed,5
O003761,C00543,2026-02-13,Completed,0
O003762,C00169,2026-05-18,Completed,10
O003763,C00988,2025-12-12,Completed,0
O003764,C00133,2026-05-20,Completed,10
O003765,C01059,2026-06-08,Completed,5
O003766,C00967,2026-07-15,Completed,20
O003767,C01640,2026-03-11,Completed,20
O003768,C00392,2025-09-22,Completed,10
O003769,C01225,2025-12-20,Completed,5
O003770,C01040,2025-10-14,Completed,10
O003771,C01936,2026-02-02,Completed,5
O003772,C01439,2026-07-04,Completed,5
O003773,C00177,2025-09-06,Completed,0
O003774,C01174,2026-05-28,Completed,15
O003775,C00709,2026-04-28,Cancelled,10
O003776,C01101,2026-07-28,Completed,0
O003777,C01832,2026-08-01,Completed,20
O003778,C00248,2026-06-02,Completed,20
O003779,C00996,2026-03-06,Completed,5
O003780,C00806,2026-04-09,Completed,20
O003781,C01967,2026-01-04,Completed,30
O003782,C01813,2025-12-09,Completed,0
O003783,C00924,2025-11-11,Completed,0
O003784,C00698,2026-07-02,Completed,0
O003785,C00878,2025-09-27,Completed,15
O003786,C00364,2026-06-23,Completed,5
O003787,C01476,2026-06-23,Completed,10
O003788,C00937,2026-02-08,Completed,15
O003789,C01251,2025-11-12,Completed,5
O003790,C01791,2026-01-18,Completed,10
O003791,C00328,2026-01-09,Completed,0
O003792,C01478,2026-04-14,Completed,0
O003793,C01131,2026-06-26,Completed,10
O003794,C01749,2026-04-11,Completed,0
O003795,C01842,2026-08-04,Completed,15
O003796,C01189,2026-01-08,Cancelled,15
O003797,C00668,2026-08-10,Completed,10
O003798,C00061,2026-03-16,Completed,0
O003799,C01186,2026-07-05,Completed,30
O003800,C00031,2025-03-18,Completed,15
O003801,C00562,2025-06-28,Completed,15
O003802,C00204,2026-02-26,Completed,0
O003803,C00988,2026-01-24,Completed,10
O003804,C00898,2026-01-26,Completed,10
O003805,C01690,2026-04-17,Completed,15
O003806,C00199,2025-09-09,Completed,5
O003807,C01093,2025-12-24,Completed,0
O003808,C00840,2026-03-24,Completed,20
O003809,C00578,2025-09-27,Completed,0
O003810,C01526,2025-11-09,Completed,0
O003811,C00611,2026-08-09,Completed,10
O003812,C00994,2026-02-22,Completed,30
O003813,C01286,2025-12-03,Completed,0
O003814,C01697,2025-04-14,Completed,30
O003815,C01604,2026-02-11,Completed,10
O003816,C00728,2026-04-08,Completed,5
O003817,C01962,2025-06-25,Completed,10
O003818,C00659,2026-03-02,Completed,5
O003819,C00970,2026-05-07,Completed,0
O003820,C00202,2026-01-17,Completed,5
O003821,C00866,2026-07-08,Completed,5
O003822,C01330,2026-03-19,Completed,5
O003823,C01249,2026-02-22,Completed,10
O003824,C01915,2026-04-03,Completed,15
O003825,C00878,2026-06-10,Completed,0
O003826,C00838,2026-07-20,Completed,0
O003827,C01337,2025-10-02,Completed,5
O003828,C01318,2026-06-22,Cancelled,5
O003829,C00576,2026-08-15,Completed,0
O003830,C00950,2026-07-09,Completed,10
